ds,y,y_next,nhits_h1,nhits_h2,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,copper_ret_1d,copper_mom_5d,dias_desde_refit
2022-05-19,0.7761444478883794,0.780055533547954,0.76723623,0.7677836,0.0050039515954623595,0.0006114866102008114,45.32794209214401,0.7673890255039559,0.8011344188548237,0.02433087712236187,0.0438489226558517,5
2022-05-20,0.780055533547954,0.7805182328702948,0.78026307,0.77779967,0.0050063427414663575,0.0009548903854900677,51.926657095702375,0.7673890255039559,0.8011344188548237,-0.0009338571984142075,0.024040211954999256,1
2022-05-23,0.7805182328702948,0.7820381431315075,0.77779967,0.77833676,0.0048829237764604645,0.001189237671190167,53.628301137195315,0.7673890255039559,0.8011344188548237,0.015414272906901085,0.03598237321630625,2
2022-05-24,0.7820381431315075,0.7798851807360753,0.77833676,0.7813138,0.004783046256512555,0.0014077038091049755,52.79615540094674,0.7673890255039559,0.8011344188548237,-0.005073188864434374,0.02028540269822681,3
2022-05-25,0.7798851807360753,0.7800190490129448,0.7813138,0.7820413,0.004705141165423362,0.0013671610011320463,44.46558757960875,0.7673890255039559,0.8011344188548237,-0.011275925634071683,0.022716352594954314,4
2022-05-26,0.7800190490129448,0.7829014325927138,0.7820413,0.78145593,0.004592636848681119,0.0013092258792846605,50.49499810426564,0.7673890255039559,0.8011344188548237,-0.005157028728977165,-0.007001104793343108,5
2022-05-27,0.7829014325927138,0.7859349207231089,0.7888384,0.785033,0.004559515873756517,0.0014158464818564568,61.23980256358126,0.7673890255039559,0.8011344188548237,0.011450010894338128,0.005372521081748666,1
2022-05-30,0.7859349207231089,0.7901890278129581,0.785033,0.7830312,0.0045355041012757205,0.001626434335235783,73.36337845194606,0.7673890255039559,0.8011344188548237,0.0,-0.010005738498215714,2
2022-05-31,0.7901890278129581,0.7912018095590397,0.7830312,0.78645116,0.004589290875661401,0.0019653375615469233,78.7003801811971,0.7673890255039559,0.8011344188548237,-0.002093226615656373,-0.007051192941729739,3
2022-06-01,0.7912018095590397,0.7895588504374449,0.78645116,0.79298407,0.004490708738435735,0.002155567297633703,78.05938001237973,0.7673890255039559,0.8011344188548237,0.008115951194897815,0.012391857356007398,4
2022-06-02,0.7895588504374449,0.7955576428315095,0.79298407,0.792767,0.004409558617646788,0.002068243061448557,78.16674198643322,0.7673890255039559,0.8011344188548237,0.05043842146787454,0.07027021817512688,5
2022-06-03,0.7955576428315095,0.7946030772629178,0.7973979,0.7970602,0.004624034029165561,0.002294495838219628,77.63931873315397,0.7673890255039559,0.8011344188548237,-0.01694109942939782,0.04031135339993543,1
2022-06-06,0.7946030772629178,0.7949125493740138,0.7970602,0.79830134,0.004521899851178527,0.0022564553862832195,73.3405445505056,0.7673890255039559,0.8011344188548237,-0.008523121594769303,0.031482332097146265,2
2022-06-07,0.7949125493740138,0.7976644616792226,0.79830134,0.7964904,0.004417695495067891,0.0021302802155888324,71.5273432945925,0.7673890255039559,0.8011344188548237,0.0,0.03364371971612258,3
2022-06-08,0.7976644616792226,0.7966857690874706,0.7964904,0.7978129,0.004384835326245378,0.00210649370925264,84.68621601792398,0.7673890255039559,0.8011344188548237,0.00427064122011487,0.029676671363824778,4
2022-06-09,0.7966857690874706,0.7872342162674458,0.7978129,0.79642177,0.004293134876896711,0.0019052497476915032,79.6031816509911,0.7673890255039559,0.8011344188548237,-0.015710969258667343,-0.03623187647048353,5
2022-06-10,0.7872342162674458,0.7813965099593355,0.79477835,0.79276127,0.004947031702756739,0.001058267836933024,59.05669576578873,0.7673890255039559,0.8011344188548237,-0.020253815503193908,-0.03941928422135979,1
2022-06-13,0.7813965099593355,0.7757951694066615,0.79276127,0.7916682,0.005093092964290984,7.916531629406035e-05,49.224991685796155,0.7673890255039559,0.8011344188548237,-0.019842227404011686,-0.05023089466661978,2
2022-06-14,0.7757951694066615,0.7725109898484053,0.7916682,0.7873186,0.005209691916856781,-0.000916517794445309,45.43969566614455,0.7673890255039559,0.8011344188548237,-0.013129773188470176,-0.06261963892486455,3
