ds,estrategia,posicion,pnl,capital
2026-04-22,Kelly diario (sin cobre),-1.0,0.2064647567190149,104.5991802741433
2026-04-23,Kelly diario (sin cobre),1.0,0.5049471070708385,105.10412738121413
2026-04-24,Kelly diario (sin cobre),-1.0,-0.24526094622685773,104.85886643498726
2026-04-27,Kelly diario (sin cobre),1.0,-0.3531604362778682,104.50570599870939
2026-04-28,Kelly diario (sin cobre),1.0,-0.2830338079433431,104.22267219076605
2026-04-29,Kelly diario (sin cobre),1.0,1.5613723593587647,105.78404455012482
2026-04-30,Kelly diario (sin cobre),-1.0,0.41493575742618943,106.19898030755101
2026-05-01,Kelly diario (sin cobre),1.0,-0.1969795182415477,106.00200078930946
2026-05-04,Kelly diario (sin cobre),1.0,1.4699381087743364,107.4719388980838
2026-05-05,Kelly diario (sin cobre),-1.0,0.7596195196107599,108.23155841769457
2026-05-06,Kelly diario (sin cobre),1.0,-1.0947822894516464,107.13677612824293
2026-05-07,Kelly diario (sin cobre),1.0,-0.6754959202638496,106.46128020797907
2026-05-08,Kelly diario (sin cobre),1.0,0.20444387164342956,106.6657240796225
2026-05-11,Kelly diario (sin cobre),-1.0,-0.6558939035844519,106.00983017603805
2026-05-12,Kelly diario (sin cobre),-1.0,-1.8597447855931104,104.15008539044494
2026-05-13,Kelly diario (sin cobre),-1.0,3.004858898701971,107.15494428914691
2026-05-14,Kelly diario (sin cobre),1.0,0.87460956609792,108.02955385524483
2026-05-15,Kelly diario (sin cobre),-1.0,-0.4683506637097056,107.56120319153513
2026-05-18,Kelly diario (sin cobre),-1.0,-0.331888919973163,107.22931427156196
2026-05-19,Kelly diario (sin cobre),-1.0,-0.5394246919866654,106.6898895795753
2026-05-20,Kelly diario (sin cobre),-1.0,0.8605696807687723,107.55045926034407
2026-05-21,Kelly diario (sin cobre),1.0,0.01930996356729292,107.56976922391136
2026-05-22,Kelly diario (sin cobre),0.9948305769297335,-0.2572111973017362,107.31255802660962
2026-05-25,Kelly diario (sin cobre),1.0,-0.04407948752716651,107.26847853908245
2026-05-26,Kelly diario (sin cobre),1.0,-0.3445191136425659,106.92395942543989
2026-05-27,Kelly diario (sin cobre),1.0,0.023926358144506603,106.9478857835844
2026-05-28,Kelly diario (sin cobre),1.0,-0.36605794688220417,106.58182783670219
2026-05-29,Kelly diario (sin cobre),1.0,-0.16388496640573547,106.41794287029646
2026-06-01,Kelly diario (sin cobre),1.0,0.27992451782186106,106.69786738811831
