unique_id,ds,cutoff,y,AutoARIMA,AutoARIMA-lo-90,AutoARIMA-lo-80,AutoARIMA-hi-80,AutoARIMA-hi-90,Naive,Naive-lo-80,Naive-lo-90,Naive-hi-80,Naive-hi-90,NBEATS-median,NBEATS-lo-90,NBEATS-lo-80,NBEATS-hi-80,NBEATS-hi-90,NHITS-median,NHITS-lo-90,NHITS-lo-80,NHITS-hi-80,NHITS-hi-90
USDCLP,2025-02-28,2024-11-30,952.239990234375,982.8588532077249,917.2258950921051,931.7223758664027,1033.9953305490471,1048.4918113233448,977.4400024414062,918.0356675019157,901.195363982135,1036.8443373808968,1053.6846409006776,986.86365,986.27045,984.16943,985.4738,984.5818,972.9355,971.296,970.839,971.3506,968.51056
USDCLP,2025-03-31,2025-02-28,916.3352661132812,961.6750900428178,918.6575057684287,928.1588843637962,995.1912957218394,1004.692674317207,952.239990234375,918.0501455828859,908.3577996991772,986.4298348858641,996.1221807695728,900.90045,898.70355,900.2035,901.3083,900.49194,911.53467,910.98785,910.173,912.2052,911.902
USDCLP,2025-04-30,2025-02-28,945.1900024414062,962.6975985177266,907.7519498628075,919.8879035395286,1005.5072934959247,1017.6432471726458,952.239990234375,903.8882482328099,890.181201232858,1000.5917322359401,1014.298779235892,915.79877,915.0543,915.4465,915.5735,915.2902,915.6673,915.0273,915.2961,917.3006,916.7651
USDCLP,2025-05-31,2025-02-28,938.4299926757812,965.4477151923584,899.7601492326729,914.268691349082,1016.6267390356347,1031.1352811520437,952.239990234375,893.0214421951089,876.2338066799944,1011.4585382736411,1028.2461737887556,883.18134,881.37427,882.1955,882.61786,882.44635,898.4541,898.1649,897.15546,898.5513,898.8437
USDCLP,2025-06-30,2025-05-31,919.1043090820312,939.7187078520396,896.5181201100912,906.0599190419066,973.3774966621727,982.9192955939881,938.4299926757812,904.2359425388736,894.5424044584848,972.6240428126889,982.3175808930777,984.42334,982.1847,982.9747,983.02344,984.63196,968.4869,967.9372,965.6935,968.8749,968.6397
USDCLP,2025-07-31,2025-05-31,981.4299926757812,939.4730296854245,883.8957339182825,896.1712007372021,982.774858633647,995.0503254525665,938.4299926757812,890.0723032197009,876.3635701990349,986.7876821318616,1000.4964151525276,957.19745,955.1006,956.22815,957.3889,958.0408,954.14984,953.04407,954.15924,953.59656,954.2013
USDCLP,2025-08-31,2025-05-31,967.8200073242188,939.5198652955448,873.0094300899968,887.6997209580222,991.3400096330674,1006.0303005010928,938.4299926757812,879.2041605220998,862.4144600617626,997.6558248294627,1014.4455252897999,919.75366,917.3599,918.8786,919.0353,920.4791,920.0629,919.3301,919.63165,919.6341,920.0383
USDCLP,2025-09-30,2025-08-31,964.9400024414062,973.6188936836177,930.2709460004788,939.8452926128452,1007.3924947543901,1016.9668413667565,967.8200073242188,933.3308949256781,923.5537107940677,1002.3091197227594,1012.0863038543698,978.4659,977.2362,978.61926,978.0461,978.4023,982.3958,982.14435,981.9791,983.3021,982.39954
USDCLP,2025-10-31,2025-08-31,942.02001953125,975.3619421105773,920.0915029954083,932.299193781013,1018.4246904401416,1030.6323812257463,967.8200073242188,919.0450368159925,905.21801041525,1016.594977832445,1030.4220042331874,991.92163,990.14087,991.0014,991.27234,990.79706,999.10095,998.5702,998.7548,999.7817,1000.1626
USDCLP,2025-11-30,2025-08-31,926.8800048828124,977.952531887657,911.8919882445751,926.4829106767864,1029.4221530985276,1044.0130755307387,967.8200073242188,908.0831123419925,891.1485326710872,1027.556902306445,1044.4914819773503,986.7473,986.3256,986.1675,987.54663,986.7287,986.4026,986.599,986.4891,986.41656,987.45264
USDCLP,2025-12-31,2025-11-30,899.9400024414062,929.8233227641093,886.5089954462981,896.0759162623332,963.5707292658855,973.1376500819206,926.8800048828124,892.5680337871537,882.8410667534952,961.1919759784711,970.9189430121296,916.3878,915.3736,915.5598,916.59827,915.90155,917.1821,916.30444,916.6536,917.35754,916.8401
USDCLP,2026-01-31,2025-11-30,859.1599731445312,929.2511225151976,873.6300477713667,885.9151841391242,972.587060891271,984.8721972590286,926.8800048828124,878.3555500075782,864.5995413078224,975.4044597580465,989.1604684578024,929.1146,928.3725,929.37506,929.5877,929.90753,938.0451,937.3805,937.1432,938.1321,938.8758
USDCLP,2026-02-28,2025-11-30,865.1699829101562,929.3623619864538,862.8176393683163,877.5155033647163,981.2092206081913,995.9070846045913,926.8800048828124,867.4499276372968,850.6023265314527,986.310082128328,1003.157683234172,925.4435,924.59656,925.6691,926.6327,926.25836,929.67523,929.2313,928.8928,929.1924,930.13153
USDCLP,2026-03-31,2026-02-28,930.219970703125,864.078371269421,820.6160522104653,830.2156602539521,897.94108228489,907.5406903283767,865.1699829101562,830.8240029456108,821.0873948701832,899.5159628747017,909.2525709501293,886.4409,885.89886,886.369,886.48883,886.2979,877.6316,878.16205,877.4403,879.1605,880.1887
USDCLP,2026-04-30,2026-02-28,904.469970703125,864.2766431559335,808.1155607300931,820.5199696585424,908.0333166533245,920.4377255817739,865.1699829101562,816.5974322313016,802.8277890395204,913.7425335890109,927.5121767807921,867.72455,867.82947,867.52966,867.39856,866.9159,865.2057,864.9303,865.398,866.00476,866.4074
USDCLP,2026-05-31,2026-02-28,890.969970703125,864.2406305856069,796.9857814652894,811.8404925013738,916.6407686698401,931.4954797059245,865.1699829101562,805.6810005758209,788.8167006957948,924.6589652444916,941.5232651245177,857.09607,856.47974,857.07007,857.7989,857.11523,839.2047,838.8634,839.15985,840.49146,840.09955
USDCLP,2026-06-30,2026-05-31,921.760009765625,893.4258524621943,849.5181360708351,859.2161199006872,927.6355850237013,937.3335688535534,890.969970703125,856.269372870757,846.4322355572906,925.670568535493,935.5077058489594,876.2526,876.12933,876.7384,876.6909,877.00006,893.6839,893.73975,894.4734,895.66595,895.8115
USDCLP,2026-07-31,2026-05-31,925.0499877929688,892.9790854092662,836.2503919378993,848.7801702363266,937.1780005822058,949.7077788806331,890.969970703125,841.8959146261358,827.9841016225051,940.0440267801142,953.9558397837449,872.48004,872.00903,872.7189,873.01294,873.94885,883.1234,882.9491,881.7843,882.9525,884.87683
USDCLP,2026-08-31,2026-05-31,931.510009765625,893.060360005995,825.1272857154571,840.1317976811815,945.9889223308085,960.9934342965329,890.969970703125,830.8667722044491,813.8283505764937,951.0731692018009,968.1115908297563,859.2164,859.1379,859.1597,859.8928,861.0491,886.35345,885.9842,885.65576,886.608,886.3903
