ds,estrategia,posicion,pnl,capital
2025-12-11,Kelly diario (solo CLP),1.0,1.280251672975966,123.39172132956249
2025-12-12,Kelly diario (solo CLP),-1.0,-0.6042261000939045,122.78749522946858
2025-12-15,Kelly diario (solo CLP),-1.0,0.5482147331426885,123.33570996261126
2025-12-16,Kelly diario (solo CLP),-1.0,-0.0526610761839012,123.28304888642737
2025-12-17,Kelly diario (solo CLP),1.0,-0.5964719574378893,122.68657692898948
2025-12-18,Kelly diario (solo CLP),-1.0,-0.9747789868069067,121.71179794218257
2025-12-19,Kelly diario (solo CLP),1.0,0.006008427383318339,121.71780636956589
2025-12-22,Kelly diario (solo CLP),-1.0,-0.16660677168692092,121.55119959787898
2025-12-23,Kelly diario (solo CLP),1.0,0.21117374041802756,121.76237333829701
2025-12-24,Kelly diario (solo CLP),1.0,0.46746618512195404,122.22983952341896
2025-12-26,Kelly diario (solo CLP),1.0,-0.209258023426943,122.02058149999202
2025-12-29,Kelly diario (solo CLP),-1.0,1.1201536876519633,123.14073518764398
2025-12-30,Kelly diario (solo CLP),1.0,1.8964975204044745,125.03723270804846
2025-12-31,Kelly diario (solo CLP),-1.0,-0.10421267494173811,124.93302003310673
2026-01-02,Kelly diario (solo CLP),1.0,-0.9476924947116486,123.98532753839508
2026-01-05,Kelly diario (solo CLP),1.0,0.2865552387177748,124.27188277711286
2026-01-06,Kelly diario (solo CLP),1.0,1.403474972723687,125.67535774983655
2026-01-07,Kelly diario (solo CLP),-1.0,0.1351938626910466,125.81055161252759
2026-01-08,Kelly diario (solo CLP),-1.0,0.23155060859513635,126.04210222112273
2026-01-09,Kelly diario (solo CLP),1.0,0.19902746339525146,126.24112968451799
2026-01-12,Kelly diario (solo CLP),1.0,1.5657491845913374,127.80687886910933
2026-01-13,Kelly diario (solo CLP),-1.0,0.2074280038973043,128.01430687300663
2026-01-14,Kelly diario (solo CLP),1.0,0.5474880867115416,128.56179495971818
2026-01-15,Kelly diario (solo CLP),-1.0,0.10615921235301118,128.6679541720712
2026-01-16,Kelly diario (solo CLP),-1.0,0.5343065568986685,129.20226072896986
2026-01-19,Kelly diario (solo CLP),-1.0,0.1601723630073276,129.36243309197718
2026-01-20,Kelly diario (solo CLP),-1.0,-0.39191324871689626,128.9705198432603
2026-01-21,Kelly diario (solo CLP),-1.0,-1.5133971865019635,127.45712265675833
2026-01-22,Kelly diario (solo CLP),-1.0,-0.4535024028550251,127.0036202539033
2026-01-23,Kelly diario (solo CLP),1.0,0.11313049988091771,127.11675075378423
2026-01-26,Kelly diario (solo CLP),1.0,0.8012816054041783,127.91803235918842
2026-01-27,Kelly diario (solo CLP),-1.0,-0.7840831358880257,127.13394922330039
2026-01-28,Kelly diario (solo CLP),1.0,-0.46010543853970287,126.67384378476069
2026-01-29,Kelly diario (solo CLP),1.0,0.4836048369874524,127.15744862174815
2026-01-30,Kelly diario (solo CLP),-1.0,0.9305644720120875,128.08801309376022
2026-02-02,Kelly diario (solo CLP),-1.0,-0.12141012201927857,127.96660297174094
2026-02-03,Kelly diario (solo CLP),1.0,0.6903904845025809,128.65699345624353
2026-02-04,Kelly diario (solo CLP),-1.0,-0.3386630280444912,128.31833042819903
2026-02-05,Kelly diario (solo CLP),-1.0,1.1851013234476866,129.50343175164673
2026-02-06,Kelly diario (solo CLP),1.0,0.8112590565270983,130.31469080817382
2026-02-09,Kelly diario (solo CLP),1.0,1.2261416655689168,131.54083247374274
2026-02-10,Kelly diario (solo CLP),-1.0,0.36338441306815256,131.9042168868109
2026-02-11,Kelly diario (solo CLP),1.0,0.09155933508667626,131.9957762218976
2026-02-12,Kelly diario (solo CLP),-1.0,0.31460204158838906,132.31037826348597
2026-02-13,Kelly diario (solo CLP),1.0,-0.954469471168193,131.3559087923178
2026-02-16,Kelly diario (solo CLP),1.0,0.012188882857122921,131.3680976751749
2026-02-17,Kelly diario (solo CLP),-1.0,0.4502411190722239,131.81833879424713
2026-02-18,Kelly diario (solo CLP),1.0,0.5659485823658925,132.38428737661303
2026-02-19,Kelly diario (solo CLP),-1.0,0.4587403732917851,132.84302774990482
2026-02-20,Kelly diario (solo CLP),1.0,-0.278014336790234,132.5650134131146
2026-02-23,Kelly diario (solo CLP),-1.0,-0.0662825067065573,132.49873090640804
2026-02-24,Kelly diario (solo CLP),1.0,0.8174323814329598,133.316163287841
2026-02-25,Kelly diario (solo CLP),1.0,0.6428125687749316,133.95897585661592
2026-02-26,Kelly diario (solo CLP),-1.0,1.2707915401339784,135.2297673967499
2026-02-27,Kelly diario (solo CLP),1.0,-1.3050565371469407,133.92471085960295
2026-03-02,Kelly diario (solo CLP),1.0,-1.4399278730675034,132.48478298653546
2026-03-03,Kelly diario (solo CLP),-1.0,2.4762133234481847,134.96099630998364
2026-03-04,Kelly diario (solo CLP),1.0,0.768496323811023,135.72949263379468
2026-03-05,Kelly diario (solo CLP),-1.0,1.6241235258059379,137.35361615960062
2026-03-06,Kelly diario (solo CLP),1.0,-0.8558083214334047,136.4978078381672
2026-03-09,Kelly diario (solo CLP),1.0,-0.5863835298409849,135.91142430832622
2026-03-10,Kelly diario (solo CLP),1.0,3.996181087948502,139.90760539627473
2026-03-11,Kelly diario (solo CLP),-1.0,1.216907906416719,141.12451330269144
2026-03-12,Kelly diario (solo CLP),1.0,-2.961789964895175,138.16272333779625
2026-03-13,Kelly diario (solo CLP),1.0,-0.1522244728015496,138.0104988649947
2026-03-16,Kelly diario (solo CLP),1.0,1.1063116565044493,139.11681052149916
2026-03-17,Kelly diario (solo CLP),-1.0,-0.4545851039626707,138.6622254175365
2026-03-18,Kelly diario (solo CLP),-1.0,1.2455147222257894,139.90774013976227
2026-03-19,Kelly diario (solo CLP),-1.0,-0.4047808604399126,139.50295927932237
2026-03-20,Kelly diario (solo CLP),-1.0,2.265014558576509,141.76797383789886
2026-03-23,Kelly diario (solo CLP),1.0,2.5553129710193137,144.32328680891817
2026-03-24,Kelly diario (solo CLP),-1.0,0.9787654890445839,145.30205229796275
2026-03-25,Kelly diario (solo CLP),1.0,0.03354615238530066,145.33559845034804
2026-03-26,Kelly diario (solo CLP),-1.0,1.7047938761739962,147.04039232652204
2026-03-27,Kelly diario (solo CLP),1.0,0.774251596977601,147.81464392349963
2026-03-30,Kelly diario (solo CLP),-1.0,1.1178643711161915,148.93250829461581
2026-03-31,Kelly diario (solo CLP),1.0,0.58648162153353,149.51898991614934
2026-04-01,Kelly diario (solo CLP),1.0,2.2367322267831864,151.7557221429325
2026-04-02,Kelly diario (solo CLP),-1.0,0.5930689834263623,152.34879112635886
2026-04-03,Kelly diario (solo CLP),1.0,-0.5517612528193581,151.79702987353951
2026-04-06,Kelly diario (solo CLP),1.0,0.5634612749909799,152.36049114853049
2026-04-07,Kelly diario (solo CLP),-1.0,0.005290249945919451,152.3657813984764
2026-04-08,Kelly diario (solo CLP),1.0,3.1894238810964124,155.55520527957282
2026-04-09,Kelly diario (solo CLP),-1.0,-1.0565156611826505,154.49868961839016
2026-04-10,Kelly diario (solo CLP),1.0,-0.5643557299413117,153.93433388844886
2026-04-13,Kelly diario (solo CLP),1.0,-0.07740876331038822,153.85692512513847
2026-04-14,Kelly diario (solo CLP),1.0,1.5034542497169177,155.3603793748554
2026-04-15,Kelly diario (solo CLP),-1.0,-0.30238932803594126,155.05799004681947
2026-04-16,Kelly diario (solo CLP),1.0,-0.28225882780958533,154.77573121900988
2026-04-17,Kelly diario (solo CLP),1.0,-0.7301419210303494,154.04558929797955
2026-04-20,Kelly diario (solo CLP),-1.0,-1.667795303822389,152.37779399415714
2026-04-21,Kelly diario (solo CLP),-1.0,1.8313953666782943,154.20918936083544
2026-04-22,Kelly diario (solo CLP),1.0,0.3059393673714629,154.5151287282069
2026-04-23,Kelly diario (solo CLP),-1.0,0.7415515910220116,155.2566803192289
2026-04-24,Kelly diario (solo CLP),-1.0,0.28414283309106847,155.54082315231997
2026-04-27,Kelly diario (solo CLP),-1.0,-0.44736784536380286,155.09345530695617
2026-04-28,Kelly diario (solo CLP),-1.0,-0.4211817862695353,154.67227352068664
2026-04-29,Kelly diario (solo CLP),-1.0,2.2829625550909993,156.95523607577763
2026-04-30,Kelly diario (solo CLP),1.0,0.6187371306220012,157.57397320639964
2026-05-01,Kelly diario (solo CLP),-1.0,-0.2925602764445127,157.28141292995514
2026-05-04,Kelly diario (solo CLP),-1.0,2.1512028631648534,159.43261579312
2026-05-05,Kelly diario (solo CLP),1.0,1.1360826371538069,160.5686984302738
2026-05-06,Kelly diario (solo CLP),1.0,1.5588868053750715,162.12758523564887
2026-05-07,Kelly diario (solo CLP),-1.0,-1.1097619462909187,161.01782328935795
2026-05-08,Kelly diario (solo CLP),1.0,-0.3891282687965999,160.62869502056134
2026-05-11,Kelly diario (solo CLP),1.0,-0.9023039164399828,159.72639110412135
2026-05-12,Kelly diario (solo CLP),1.0,-2.7537915402202415,156.9725995639011
2026-05-13,Kelly diario (solo CLP),1.0,4.6633986497678706,161.63599821366898
2026-05-14,Kelly diario (solo CLP),-1.0,1.3072657528488192,162.9432639665178
2026-05-15,Kelly diario (solo CLP),-1.0,0.6225638155529399,163.56582778207076
2026-05-18,Kelly diario (solo CLP),1.0,-0.5849262093847998,162.98090157268595
2026-05-19,Kelly diario (solo CLP),-1.0,0.734292711172434,163.71519428385838
2026-05-20,Kelly diario (solo CLP),1.0,1.2494212263155848,164.96461551017396
2026-05-21,Kelly diario (solo CLP),-1.0,0.029542164729296466,164.99415767490325
2026-05-22,Kelly diario (solo CLP),1.0,0.23217411601418425,165.22633179091744
2026-05-25,Kelly diario (solo CLP),-1.0,-0.06786934692023859,165.1584624439972
