ds,estrategia,precio_entrada,precio_salida,posicion,notional,razon_cierre,pnl,capital
2026-04-15,Umbral cobre,886.22998046875,890.3200073242188,-1.0,398.53264565642104,cierre_periodo,-1.839262109654222,129.9917802921164
2026-04-20,Umbral cobre,890.3200073242188,882.2989037470629,1.0,432.861694161553,stop_loss,-4.116184255844273,125.87559603627213
2026-04-23,Umbral cobre,889.72998046875,893.5399780273438,1.0,415.4566680115374,cierre_periodo,1.779066599499675,127.6546626357718
2026-04-28,Umbral cobre,893.5399780273438,900.469970703125,1.0,460.19095815477624,cierre_periodo,3.5690848175746233,131.22374745334642
2026-05-01,Umbral cobre,900.469970703125,906.927590395894,-1.0,461.09371096639074,trailing_stop,-3.5372288382521178,127.6865186150943
2026-05-06,Umbral cobre,904.8200073242188,892.1799926757812,-1.0,439.0036091412384,cierre_periodo,6.1327247467394255,133.8192433618337
2026-05-11,Umbral cobre,892.1799926757812,899.6834602496702,-1.0,477.34271010073724,stop_loss,-4.014577300855007,129.80466606097872
2026-05-14,Umbral cobre,886.6199951171875,900.5,1.0,325.84114354186437,cierre_periodo,4.938111085861048,134.74277714683976
2026-05-19,Umbral cobre,900.5,898.3400268554688,1.0,368.0891440145039,cierre_periodo,-0.8829124551524977,133.85986469168725
2026-05-22,Umbral cobre,898.3400268554688,893.8300170898438,-1.0,395.3965315517251,cierre_periodo,1.787343216606436,135.6472079082937
2026-05-27,Umbral cobre,893.8300170898438,889.5999755859375,1.0,443.2437761397392,cierre_periodo,-2.319268569844674,133.32793933844903
2026-06-01,Umbral cobre,889.5999755859375,894.9600219726562,-1.0,480.8339450353412,cierre_periodo,-3.137553124079345,130.19038621436968
2026-06-04,Umbral cobre,894.9600219726562,901.8440966587902,-1.0,507.7597043291541,stop_loss,-3.905711586431076,126.2846746279386
2026-06-09,Umbral cobre,922.9199829101562,914.5281164640503,1.0,416.65576006699155,stop_loss,-3.99686811887166,122.28780650906694
2026-06-12,Umbral cobre,906.02001953125,885.260009765625,-1.0,415.60172868671344,cierre_periodo,9.315052671068191,131.60285918013514
2026-06-17,Umbral cobre,885.260009765625,901.2100219726562,1.0,451.86073257201997,cierre_periodo,7.915388704830648,139.5182478849658
2026-06-22,Umbral cobre,901.2100219726562,918.219970703125,1.0,474.4547694042044,cierre_periodo,8.955128222860306,148.4733761078261
2026-06-25,Umbral cobre,918.219970703125,921.760009765625,-1.0,528.8059850855365,cierre_periodo,-2.3031234554108497,146.17025265241526
2026-06-30,Umbral cobre,921.760009765625,924.739990234375,-1.0,575.391677030482,cierre_periodo,-1.860197818592855,144.3100548338224
2026-07-03,Umbral cobre,924.739990234375,924.739990234375,0.0,0.0,plano,0.0,144.3100548338224
2026-07-08,Umbral cobre,926.489990234375,928.4545163433385,1.0,652.0752764705805,trailing_stop,1.0566204791092555,145.36667531293165
2026-07-13,Umbral cobre,926.8699951171876,924.47998046875,1.0,646.0027616667384,cierre_periodo,-1.6657741338573044,143.70090117907435
2026-07-16,Umbral cobre,924.47998046875,930.0214211221307,-1.0,676.2294961711099,trailing_stop,-4.3915130912251525,139.3093880878492
2026-07-21,Umbral cobre,933.780029296875,939.741192910069,-1.0,654.6590544944191,stop_loss,-4.179281642635556,135.13010644521364
2026-07-24,Umbral cobre,941.8900146484376,934.3800048828124,-1.0,672.0298339143787,cierre_periodo,5.358322667187706,140.48842911240135
2026-07-29,Umbral cobre,934.3800048828124,929.2466695424788,1.0,695.7636887469213,trailing_stop,-4.170297043009233,136.3181320693921
2026-08-03,Umbral cobre,922.9500122070312,913.52001953125,-1.0,659.1762473925231,cierre_periodo,6.4053672939825415,142.72349936337466
2026-08-06,Umbral cobre,913.52001953125,914.989990234375,1.0,673.0374503267681,cierre_periodo,0.7464847262486105,143.46998408962327
2026-08-11,Umbral cobre,914.989990234375,914.5369,-1.0,731.2573507051078,take_profit,-0.003520272030470284,143.4664638175928
2026-08-14,Umbral cobre,914.0,917.9952008843151,-1.0,802.8183584481789,trailing_stop,-3.5092129273703887,139.9572508902224
2026-08-19,Umbral cobre,922.9400024414062,921.1300048828124,-1.0,770.7539651062885,cierre_periodo,1.511542236146048,141.46879312636847
2026-08-24,Umbral cobre,921.1300048828124,916.7552038579527,-1.0,848.0222906240131,trailing_stop,4.027584343643006,145.49637747001148
2026-08-27,Umbral cobre,919.219970703125,934.030029296875,1.0,789.428770092741,cierre_periodo,12.324206779952364,157.82058424996384
2026-09-01,Umbral cobre,934.030029296875,932.6400146484376,1.0,830.0747060961925,cierre_periodo,-1.2353093204504813,156.58527492951336
2026-09-04,Umbral cobre,932.6400146484376,924.4299926757812,-1.0,865.6508219893634,cierre_periodo,7.187491278783777,163.77276620829713
