unique_id,ds,cutoff,y,AutoARIMA,AutoARIMA-lo-90,AutoARIMA-lo-80,AutoARIMA-hi-80,AutoARIMA-hi-90,Naive,Naive-lo-80,Naive-lo-90,Naive-hi-80,Naive-hi-90,NBEATS-median,NBEATS-lo-90,NBEATS-lo-80,NBEATS-hi-80,NBEATS-hi-90,NHITS-median,NHITS-lo-90,NHITS-lo-80,NHITS-hi-80,NHITS-hi-90
USDCLP,2026-08-28,2026-08-27,922.6699829101562,917.023343051192,889.7557968062825,895.778433470095,938.268252632289,944.2908892961015,919.219970703125,894.001886215298,886.8529096735177,944.438055190952,951.5870317327323,921.48615,920.59644,920.8796,922.41364,922.50793,919.1224,917.68884,918.1016,920.84576,921.88947
USDCLP,2026-08-31,2026-08-27,931.510009765625,917.023343051192,888.1527773078419,894.529476046672,939.517210055712,945.8939087945421,919.219970703125,883.5562136033695,873.4460340208967,954.8837278028805,964.9939073853533,922.12915,920.9772,921.37897,922.9026,923.16797,923.0165,920.5396,920.855,924.4815,924.7295
USDCLP,2026-09-01,2026-08-31,934.030029296875,923.3446842572699,896.0812689085993,902.1029931732204,944.5863753413195,950.6080996059405,931.510009765625,906.2970655137804,899.1495461574763,956.7229540174696,963.8704733737737,934.6238,933.17017,933.46466,935.12085,934.8624,930.9605,929.97546,930.1945,932.1429,932.6069
USDCLP,2026-09-02,2026-08-31,935.6400146484376,923.3446842572699,894.4782469757652,900.8540338530934,945.8353346614465,952.2111215387747,931.510009765625,895.8535220573094,885.7454032463002,967.1664974739406,977.2746162849498,933.1292,932.2729,932.6295,933.6041,933.7119,929.91974,928.40936,929.0392,930.7901,931.09424
USDCLP,2026-09-03,2026-09-02,937.5999755859376,930.0506532717047,902.7913765293083,908.8121866918074,951.2891198516021,957.3099300141012,935.6400146484376,910.4328160223962,903.2869254711708,960.847213274479,967.9931038257045,934.95416,934.74023,934.68677,935.732,935.65894,937.7875,936.8531,937.4218,938.4989,938.92163
USDCLP,2026-09-04,2026-09-02,932.6400146484376,930.0506532717047,901.1870299311009,907.5621952877581,952.5391112556514,958.9142766123085,935.6400146484376,899.9916524820574,889.8858371492806,971.2883768148179,981.3941921475946,939.1386,938.08374,938.3797,939.23724,939.252,932.9116,932.6088,933.0389,934.27966,934.8289
USDCLP,2026-09-07,2026-09-04,930.5599975585938,932.6663580841426,905.4127123264171,911.4322787622374,953.9004374060479,959.9200038418682,932.6400146484376,907.4384112535741,900.2941068726408,957.8416180433011,964.9859224242344,937.021,936.4553,936.7826,937.7331,938.36066,926.2303,925.0991,925.35114,926.8219,927.222
USDCLP,2026-09-08,2026-09-04,933.8900146484376,932.6663580841426,903.8079432760426,910.1819582138634,955.1507579544219,961.5247728922427,932.6400146484376,896.9995653338739,886.8959931846364,968.2804639630014,978.3840361122388,931.4615,930.4542,930.63654,932.1321,932.7738,926.33716,925.9734,925.91705,926.76495,927.3492
USDCLP,2026-09-09,2026-09-08,924.4299926757812,932.6143202505862,905.3668588937069,911.3850593687272,953.8435811324451,959.8617816074654,933.8900146484376,908.6941003558989,901.5514087564233,959.0859289409764,966.228620540452,935.8821,935.6121,935.54004,936.2122,936.26465,933.7592,933.2563,933.2794,933.66315,933.9611
USDCLP,2026-09-10,2026-09-08,926.1900024414062,932.6143202505862,903.7625257662752,910.1350784601368,955.0935620410355,961.4661147348971,933.8900146484376,898.2576109395392,888.1563196077125,969.522418357336,979.6237096891628,934.7528,934.1856,934.4199,935.0878,935.3559,936.9475,936.5289,936.8263,937.498,937.9258
