ds,y,nhits_h1,nhits_h2,nhits_h3,nhits_h4,nhits_h5,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj,retorno_1d,nhits_h1_rel,nhits_h2_rel,macd_rel,rsi_norm,posicion_en_rango,stop_loss_largo,precio_salida_largo,razon_cierre_largo,dias_hasta_salida_largo,fecha_salida_largo,stop_loss_corto,precio_salida_corto,razon_cierre_corto,dias_hasta_salida_corto,fecha_salida_corto,pos_ppo,ventana,umbral_simple_train,signo_cobre_train,exp,par,N,h,seed,spread
2026-06-05,895.6300048828125,886.75824,888.12305,888.28436,886.016,885.9354,0.0074275900893803,-0.1624164680715536,46.9845537917882,881.219970703125,930.219970703125,5,0.0046182670707891,0.0179800265167984,914.260009765625,2026-06-08,2026-06-04,0.0007483376220956062,-0.009905613740546035,-0.008381759032062244,-0.0001813432636089551,0.46984553791788203,0.2940823301977041,888.9776323347933,916.0649115918018,trailing_stop,4,2026-06-11,902.2823774308317,902.2823774308317,stop_loss,1,2026-06-08,1.0,4,0.01098402707158808,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-06-12,906.02001953125,895.5762,898.8493,898.45154,898.2,902.9006,0.0088272832908197,2.1086748415435816,57.561605215456055,881.219970703125,930.219970703125,5,0.0015989373612835,-0.0387037821878805,899.1099853515625,2026-06-15,2026-06-11,-0.010059356825148972,-0.011527139915355707,-0.00791452658514098,0.0023274042472422986,0.5756160521545606,0.5061234454719388,898.0223241516936,898.0223241516936,stop_loss,2,2026-06-16,914.0177149108063,898.8493,take_profit,2,2026-06-16,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-06-19,900.1799926757812,916.82587,917.271,917.4609,919.03424,917.6327,0.0091345555104058,-1.347853703008475,55.86605563823976,881.219970703125,930.219970703125,5,-0.0166463631322671,0.0184534233160654,901.2100219726562,2026-06-22,2026-06-18,0.015482856275284704,0.018491721055406883,0.018986211050320903,-0.00149731577459524,0.5586605563823975,0.3869392239317602,891.9572485633277,917.271,take_profit,4,2026-06-25,908.402736788235,908.402736788235,stop_loss,3,2026-06-24,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-06-26,919.8300170898438,918.1544,922.00775,920.1449,922.71454,932.54504,0.0081454300565827,2.0861181072498454,53.442953713911024,881.219970703125,922.9199829101562,5,0.0212269276095828,-0.0476900008565041,921.989990234375,2026-06-29,2026-06-25,0.0017519075206930633,-0.0018216595008989315,0.0023675384252474646,0.002267938715296443,0.5344295371391102,0.9259001219239096,912.3376060216931,922.00775,take_profit,4,2026-07-02,927.3224281579943,924.739990234375,cierre_periodo,5,2026-07-03,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-07-03,924.739990234375,923.63367,924.47284,929.1822,926.4874,925.7879,0.0069393453816054,2.152422405857302,73.38080146457818,881.219970703125,925.0599975585938,5,-0.0014708001647411,0.0072481919973205,920.8400268554688,2026-07-06,2026-07-02,-0.00034599127421656,-0.0011963581612757458,-0.00028889226939052525,0.002327597409637028,0.7338080146457818,0.9927005673314538,918.3229000539563,928.1740447765194,trailing_stop,5,2026-07-10,931.1570804147937,924.47284,take_profit,1,2026-07-06,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-07-10,926.9600219726562,927.4492,932.75134,927.5562,918.33673,916.9105,0.0069843016649718,1.1800959659582864,74.47259733630331,881.219970703125,934.6599731445312,5,0.0261639352903259,0.0164363571934134,926.8699951171876,2026-07-13,2026-07-09,-0.00827235966763777,0.000527722896077819,0.006247645950274446,0.001273081835230535,0.7447259733630331,0.8559140939352027,920.4858535478304,924.1300048828124,cierre_periodo,5,2026-07-17,933.4341903974821,924.1300048828124,cierre_periodo,5,2026-07-17,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-07-17,924.1300048828124,934.5102,940.5875,943.36066,949.4298,949.2316,0.0061661584037206,-0.6600847136489651,52.552503144947,885.260009765625,934.6599731445312,5,0.000397165457432,0.0130329604566588,933.97998046875,2026-07-20,2026-07-16,-0.00037863648134768676,0.01123239702459825,0.017808636263546646,-0.0007142768984464145,0.52552503144947,0.7868425897211261,918.4316728870739,940.5875,take_profit,5,2026-07-24,929.828336878551,929.828336878551,stop_loss,1,2026-07-20,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-07-24,941.8900146484376,914.9335,922.0022,921.5763,918.2324,916.0952,0.0060323262283515,0.5083094420486125,70.25989635162911,885.260009765625,941.8900146484376,5,-0.0228922484741691,0.0014294511624003,945.989990234375,2026-07-27,2026-07-23,0.0063371360189416635,-0.028619599134936374,-0.021114795081313996,0.0005396696367339026,0.7025989635162911,1.0,936.2082268088515,940.2834700045262,trailing_stop,2,2026-07-28,947.5718024880238,925.0499877929688,cierre_periodo,5,2026-07-31,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-07-31,925.0499877929688,951.2693,951.9112,951.16284,954.92035,953.9964,0.0063783403062851,-1.2556680072893132,48.322877682951294,885.260009765625,945.989990234375,5,0.0268926419822215,0.0221253203714293,922.9500122070312,2026-08-03,2026-07-30,-0.01060246233649696,0.028343670669718792,0.029037579116257383,-0.0013574055714385227,0.48322877682951293,0.6551949748743718,919.1497041705003,919.1497041705003,stop_loss,3,2026-08-05,930.9502714154372,915.3800048828124,cierre_periodo,5,2026-08-07,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-08-07,915.3800048828124,922.5179,923.79694,925.18726,920.50055,922.0103,0.0061743566529379,-3.449271948846257,31.84295696772097,885.260009765625,945.989990234375,5,-0.0023898847824607,0.0376289594983269,912.5,2026-08-10,2026-08-06,0.00203399416915487,0.007797739822929021,0.009195017448808166,-0.0037681311919062896,0.3184295696772097,0.4959658291457268,909.7281222596979,914.0,cierre_periodo,5,2026-08-14,921.031887505927,914.0,cierre_periodo,5,2026-08-14,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-08-14,914.0,917.4826,923.61456,925.00104,926.0899,924.78564,0.0053611054969486,-2.2446818402702,15.460895695495168,885.260009765625,945.989990234375,5,-0.0006823476740331,-0.0141318365290646,913.0999755859376,2026-08-17,2026-08-13,-9.849280311039126e-05,0.0038102844638950193,0.010519212253829303,-0.0024558882278667396,0.1546089569549517,0.47324221105527636,909.099949575789,922.27001953125,cierre_periodo,5,2026-08-21,918.9000504242111,917.9952008843151,trailing_stop,3,2026-08-19,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-08-21,922.27001953125,919.5736,919.4845,917.3923,917.35486,918.7155,0.0051492687297491,0.1760297609219456,49.05135021449139,885.260009765625,945.989990234375,5,-0.0042479541927562,-0.02009862228965,921.1300048828124,2026-08-24,2026-08-20,0.0012043272869564252,-0.0029236768778631854,-0.003020286328580575,0.00019086575210523911,0.4905135021449139,0.6094190954773869,917.5210033592926,917.5210033592926,stop_loss,2,2026-08-25,927.0190357032075,919.4845,take_profit,2,2026-08-25,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
2026-08-28,922.6699829101562,914.0562,912.85535,912.0123,910.86273,912.4614,0.0054423956841773,0.3908105425244952,63.10223081943502,885.260009765625,945.989990234375,5,-0.0011379846746806,0.0196594201689716,931.510009765625,2026-08-31,2026-08-27,0.0037461697806544726,-0.009335713819352694,-0.010637208418984507,0.00042356481706693806,0.6310223081943502,0.6160050251256282,917.6484477772461,932.6400146484376,cierre_periodo,5,2026-09-04,927.6915180430665,927.6915180430665,stop_loss,1,2026-08-31,1.0,5,0.010793008155490069,-1.0,multidia,clp_h5,5,2,42,0.0015
