ds,y,nhits_h1,nhits_h2,nhits_h3,nhits_h4,nhits_h5,vol_garch,macd,rsi,precio_min_ventana,precio_max_ventana,dias_desde_refit,copper_ret_1d,copper_mom_5d,y_next,ds_salida,ds_reloj,retorno_1d,nhits_h1_rel,nhits_h2_rel,macd_rel,rsi_norm,posicion_en_rango,stop_loss_largo,precio_salida_largo,razon_cierre_largo,dias_hasta_salida_largo,fecha_salida_largo,stop_loss_corto,precio_salida_corto,razon_cierre_corto,dias_hasta_salida_corto,fecha_salida_corto,pos_ppo,ventana,umbral_simple_train,signo_cobre_train,exp,par,N,h,seed,spread
2025-07-31,981.4299926757812,958.22876,963.05927,966.70807,969.9684,963.7141,0.0119372296122248,1.3853436188276715,63.05136582956575,913.9111328125,981.4299926757812,4,-0.0059962980094913,-0.0388265576652868,972.2000122070312,2025-08-01,2025-07-30,0.02182744125418941,-0.023640231956357064,-0.018718322053410192,0.0014115562283262364,0.6305136582956575,1.0,969.7144375048864,969.7144375048864,stop_loss,2,2025-08-04,993.1455478466762,969.9684,take_profit,2,2025-08-04,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-08-05,966.280029296875,979.2639,971.66046,980.4688,975.94946,987.5638,0.014034536977417,0.3951634421492711,49.78932890637019,913.9111328125,981.4299926757812,2,0.0005664247692132,-0.2109025688271211,966.3499755859376,2025-08-06,2025-08-04,0.020246044658418397,0.013436964761212028,0.00556818990354181,0.0004089533366811031,0.4978932890637019,0.7756187914075657,952.7187364951685,969.8300170898438,cierre_periodo,3,2025-08-08,979.8413220985816,969.8300170898438,cierre_periodo,3,2025-08-08,1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-08-08,969.8300170898438,975.94946,987.5638,985.71594,984.52545,981.05707,0.0128129044566977,0.8565366696081771,52.2858290427867,913.9111328125,981.4299926757812,5,-0.0028507481716754,0.0110841375039543,967.780029296875,2025-08-11,2025-08-07,-0.004649740925852059,0.0063098097628683705,0.01828545476801161,0.0008831822634015552,0.522858290427867,0.8281965126569635,957.403677741634,957.403677741634,stop_loss,3,2025-08-13,982.2563564380536,956.3499755859376,cierre_periodo,3,2025-08-13,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-08-13,956.3499755859376,961.68396,961.6979,958.113,964.61523,957.93396,0.0120312368445948,-0.6238931022036995,52.94309095297967,913.9111328125,981.4299926757812,3,0.0190332742175072,0.0331118837679883,952.6199951171876,2025-08-14,2025-08-12,-0.012820716477755095,0.005577439797386214,0.005592016051222062,-0.0006523690261208529,0.5294309095297967,0.6285479769559484,944.8439025233407,964.61523,take_profit,2,2025-08-15,967.8560486485344,964.0811919013391,trailing_stop,2,2025-08-15,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-08-18,963.5999755859376,961.963,959.2406,971.2894,965.5494,960.2635,0.011393426812973,-1.1249424084608934,52.04589139419915,913.9111328125,981.4299926757812,1,0.0030193399399282,0.0050499466976231,963.6900024414062,2025-08-19,2025-08-15,-0.0019802238528027773,-0.0016988123987261936,-0.004524051158559681,-0.0011674371491934173,0.5204589139419915,0.7359253825383368,952.6212697871167,965.5494,take_profit,3,2025-08-21,974.5786813847585,965.77001953125,cierre_periodo,3,2025-08-21,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-08-21,965.77001953125,965.5494,960.2635,960.6089,962.7379,959.6863,0.0102652713579819,-0.8432516934379484,46.59944467290769,913.9111328125,981.4299926757812,4,0.0038483801407969,-0.0124943680125454,970.4299926757812,2025-08-22,2025-08-20,0.002830805865224568,-0.00022843899353708385,-0.005701688207222093,-0.0008731392323062921,0.46599444672907686,0.7680652016897044,955.8561282113582,960.4682654670399,trailing_stop,2,2025-08-25,975.6839108511417,962.7379,take_profit,2,2025-08-25,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-08-26,962.1300048828124,974.3757,964.6126,966.4863,962.32495,969.24164,0.0097878293542363,-0.9644729517762788,46.89708036534908,913.9111328125,981.4299926757812,2,0.0042628685813748,0.0021314846700646,966.0499877929688,2025-08-27,2025-08-25,0.0027164019704852675,0.012727692780643706,0.00258031150113652,-0.0010024351666423207,0.4689708036534908,0.7141541217957567,952.7128405784289,962.32495,take_profit,1,2025-08-27,971.547169187196,967.8200073242188,cierre_periodo,3,2025-08-29,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-08-29,967.8200073242188,962.32495,969.24164,964.4405,972.1715,965.1259,0.0088693966834126,-0.3493635289910997,50.03341526450095,913.9111328125,981.4299926757812,5,0.0110385858296412,0.0072210459557397,965.9600219726562,2025-09-01,2025-08-28,-0.00036154690005134137,-0.005677767852114641,0.0014689019291011264,-0.0003609798581835509,0.5003341526450096,0.7984269079910218,959.236027761117,972.1715,take_profit,3,2025-09-03,976.4039868873205,973.1400146484376,cierre_periodo,3,2025-09-03,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-09-03,973.1400146484376,970.33923,969.06464,977.1915,974.018,968.9941,0.0081668177770993,0.042246567753128,69.77642405547289,913.9111328125,981.4299926757812,3,0.0112237356170585,0.0267385592028607,967.9099731445312,2025-09-04,2025-09-02,0.006370819505767784,-0.0028780901065397035,-0.00418786052067734,4.341263036890971e-05,0.6977642405547289,0.877219816150184,965.1925574772001,966.7100219726562,cierre_periodo,3,2025-09-08,981.0874718196751,966.7100219726562,cierre_periodo,3,2025-09-08,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-09-08,966.7100219726562,970.6129,972.26935,970.84753,967.32587,971.5873,0.007681698757439,-0.1787075277519236,52.95616888160267,919.1043090820312,981.4299926757812,1,-0.0012262060033473,-0.0079671962195787,970.0399780273438,2025-09-09,2025-09-05,-0.005189692299872111,0.004037278955047506,0.005750771069901072,-0.00018486156519537813,0.5295616888160267,0.7638217528575794,959.2840467980651,967.32587,take_profit,1,2025-09-09,974.1359971472475,961.3900146484376,cierre_periodo,3,2025-09-11,-1.0,1,0.012040467483262773,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-09-11,961.3900146484376,967.32587,971.5873,968.6354,968.2182,971.5953,0.0071917340087035,-0.8425886821431847,41.78480106939426,919.1043090820312,981.4299926757812,4,0.0108276966747339,-0.0018645656890414,952.3400268554688,2025-09-12,2025-09-10,-0.005476988752608318,0.006174242774648567,0.01060681429616405,-0.0008764275364887201,0.4178480106939426,0.6784635663530333,954.4759533844624,954.4759533844624,stop_loss,1,2025-09-12,968.3040759124128,946.5515868562902,trailing_stop,3,2025-09-16,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-09-16,951.0700073242188,958.5402,953.93286,957.193,955.79285,956.42615,0.0083908507338835,-2.9077154112445047,39.36899755874011,919.1043090820312,981.4299926757812,2,0.014496124151625,0.0367442295588919,947.260009765625,2025-09-17,2025-09-15,0.011928199162290126,0.007854513987669781,0.0030101387423999712,-0.0030573095448832377,0.3936899755874011,0.5128816307983987,943.0897208552877,955.0599975585938,cierre_periodo,3,2025-09-19,959.0502937931498,955.0599975585938,cierre_periodo,3,2025-09-19,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-09-19,955.0599975585938,955.79285,956.42615,956.2584,960.73,962.44183,0.0077690097073412,-1.9602423071405364,42.98891801023557,919.1043090820312,981.4299926757812,5,-0.0065847932935611,-0.0107831368853523,954.9400024414062,2025-09-22,2025-09-18,0.003587335769549831,0.0007673365477348798,0.0014304362499722874,-0.002052480799270701,0.4298891801023557,0.5769000258533566,947.6401271664678,948.3644364098699,trailing_stop,3,2025-09-24,962.4798679507198,948.0900268554688,cierre_periodo,3,2025-09-24,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-09-24,948.0900268554688,961.9444,964.5515,964.7896,966.3045,964.27026,0.0073534419696311,-1.1677417083232269,36.60708393823409,925.760009765625,981.4299926757812,3,0.0025115780623503,-0.0104683924268006,952.010009765625,2025-09-25,2025-09-23,-0.00808873787694262,0.014612929945568606,0.01736277429172952,-0.00123167808461848,0.3660708393823409,0.4011141358868629,941.1183018610011,959.510009765625,cierre_periodo,3,2025-09-29,955.0617518499364,955.0617518499364,stop_loss,2,2025-09-26,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-09-29,959.510009765625,958.616,956.06793,957.50543,957.76263,956.3563,0.0069675145713083,0.2271292093469132,42.80977406945872,936.902587890625,981.4299926757812,1,0.0032924609806411,0.032063934796977,964.9400024414062,2025-09-30,2025-09-26,0.0003961190060461585,-0.0009317357364967877,-0.0035873307527721715,0.00023671374663657025,0.42809774069458717,0.5077192794882234,952.8246097912669,959.5499877929688,cierre_periodo,3,2025-10-02,966.1954097399832,959.5499877929688,cierre_periodo,3,2025-10-02,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-02,959.5499877929688,957.76263,956.3563,954.20154,953.91705,952.5438,0.0065427638635636,0.9759368424864084,55.43375063478397,936.902587890625,981.4299926757812,4,0.0052930013391957,0.0164124287691581,961.469970703125,2025-10-03,2025-10-01,-0.0017805222032345658,-0.0018627042006220558,-0.0033283183092049427,0.0010170776456692272,0.5543375063478397,0.5086171092076207,953.271878807554,955.1792997229071,trailing_stop,2,2025-10-06,965.8280967783835,953.91705,take_profit,2,2025-10-06,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-07,961.4299926757812,959.52545,956.6921,953.12274,949.4879,949.4671,0.0081228753568205,0.4453338065425907,60.28933762231167,936.902587890625,981.4299926757812,2,-0.0141366413249618,0.0301590386348411,959.1099853515624,2025-10-08,2025-10-06,0.014767789634243642,-0.0019809478488191207,-0.004927964294722191,0.0004631994112261574,0.6028933762231167,0.5508384084700296,953.620416680967,953.620416680967,stop_loss,2,2025-10-09,969.2395686705955,950.4600219726562,cierre_periodo,3,2025-10-10,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-10,950.4600219726562,949.4879,949.4671,950.5825,952.711,954.8218,0.0077306805682505,-0.3748068079723023,46.88490443362131,936.902587890625,981.4299926757812,5,0.0058291935222696,0.0362393337130117,947.030029296875,2025-10-13,2025-10-09,-1.0467224471312231e-05,-0.0010227910171736283,-0.0010446751569787287,-0.00039434252815220995,0.4688490443362131,0.304473933467391,943.1123191498932,952.711,take_profit,2,2025-10-14,957.8077247954192,954.35121594191,trailing_stop,2,2025-10-14,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-15,960.8499755859376,946.89484,948.2666,945.0904,950.5605,950.1378,0.0075725755485867,0.2058379487253494,55.763619722233344,936.902587890625,981.4299926757812,3,-0.023808263054996,-0.0133715609134454,959.1199951171876,2025-10-16,2025-10-14,0.00448523530174729,-0.014523740376251312,-0.01309608774071528,0.0002142248571113581,0.5576361972223335,0.5378123385105922,953.5738665549554,960.6500244140624,cierre_periodo,3,2025-10-20,968.1260846169198,960.6500244140624,cierre_periodo,3,2025-10-20,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-20,960.6500244140624,957.5119,955.5177,957.3671,954.3151,952.0335,0.0071215110354385,0.6019468668455574,47.15207798995945,939.7928466796876,981.4299926757812,1,-0.0053592776413097,0.0171187350641092,950.5499877929688,2025-10-21,2025-10-17,0.00593026839539086,-0.003266667708644968,-0.0053425537746619005,0.0006266037074351902,0.4715207798995945,0.500927170568597,953.8087446640034,953.8087446640034,stop_loss,1,2025-10-21,967.4913041641215,954.3151,take_profit,1,2025-10-21,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-23,949.75,954.3151,952.0335,953.05725,953.53217,953.66565,0.0069850306899156,-0.4080533012879903,42.64816238517778,939.7928466796876,974.3499755859376,4,0.0062683731636311,-0.0022124207828875,946.9400024414062,2025-10-24,2025-10-22,-0.0012627056966049096,0.0048066333245591255,0.002404316925506716,-0.0004296428547386052,0.4264816238517778,0.2881360123210796,943.1159671022526,943.1159671022526,stop_loss,2,2025-10-27,956.3840328977473,937.456598686862,trailing_stop,3,2025-10-28,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-28,939.9000244140624,949.3767,945.80914,948.5615,942.7875,948.64124,0.0081698411004582,-1.902147560721924,37.51015898816474,930.953857421875,974.3499755859376,2,0.0091851203485773,0.0285113884700053,942.0999755859376,2025-10-29,2025-10-27,0.00956379893513279,0.010082642131906999,0.0062869618389693495,-0.002023776477618171,0.3751015898816474,0.20615131884298182,932.2211905642828,942.02001953125,cierre_periodo,3,2025-10-31,947.5788582638421,942.02001953125,cierre_periodo,3,2025-10-31,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-10-31,942.02001953125,942.7875,948.64124,947.2067,951.4478,954.2799,0.0074103497204354,-1.2109043396322678,46.42766371539686,930.953857421875,973.1400146484376,5,-0.0301627742372471,-0.000787034682633,928.7900390625,2025-11-03,2025-10-30,0.0016042347967558767,0.0008147177903203392,0.007028747087609416,-0.0012854337641728835,0.4642766371539686,0.2623173769998459,935.0393217428721,935.0393217428721,stop_loss,1,2025-11-03,949.0007173196279,935.67269806881,trailing_stop,2,2025-11-04,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-11-05,946.3900146484376,946.64325,948.13135,946.7576,950.90845,951.8372,0.0083297497802049,-0.5183114873316859,42.547054384119306,928.7900390625,973.1400146484376,3,-0.0242666700483384,-0.0417274482139362,943.4199829101562,2025-11-06,2025-11-04,0.008339909095452137,0.0002675803290849638,0.0018399764627791962,-0.0005476721851553208,0.42547054384119304,0.3968429599658714,938.5068226319316,938.5068226319316,stop_loss,3,2025-11-10,954.2732066649435,929.9956665039062,cierre_periodo,3,2025-11-10,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-11-10,929.9956665039062,938.82495,943.2055,944.4367,944.5523,943.2774,0.0083336843116414,-0.49102110730567,37.44645128390184,928.7900390625,973.1400146484376,1,-0.0015176195049082,-0.0251701877122198,937.4400024414062,2025-11-11,2025-11-07,-0.012825348113136844,0.009493897460065862,0.014204188225685989,-0.0005279821454991776,0.3744645128390184,0.027184399212804244,922.2453762080681,929.6276733999553,trailing_stop,3,2025-11-13,937.7459567997445,929.52001953125,cierre_periodo,3,2025-11-13,1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-11-13,929.52001953125,944.5523,943.2774,940.41425,942.9271,942.4633,0.0079848638788438,-0.5887935000709756,40.61634283001391,928.7900390625,973.1400146484376,4,0.0080884026144595,0.0254886428107165,929.3800048828124,2025-11-14,2025-11-12,-0.006551759512937208,0.016172088984517635,0.014800520892156457,-0.0006334382129476886,0.40616342830013913,0.016459546123886944,922.0979287026328,922.0979287026328,stop_loss,2,2025-11-17,936.9421103598672,923.3699951171876,cierre_periodo,3,2025-11-18,1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-11-18,923.3699951171876,925.0091,927.9458,928.0728,920.40326,928.46075,0.0079970039435005,-1.421876183367936,38.588199069122695,918.2572631835938,973.1400146484376,2,-0.0098513137839929,-0.0171023972901925,931.9000244140624,2025-11-19,2025-11-17,0.005552421149001702,0.001775133360927926,0.004955548595914274,-0.0015398769625251702,0.385881990691227,0.09315735448994238,915.9858016249254,930.1500244140624,cierre_periodo,3,2025-11-21,930.7541886094498,930.7541886094498,stop_loss,1,2025-11-19,0.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-11-21,930.1500244140624,920.40326,928.46075,924.05804,922.93866,926.3131,0.0075769701952645,0.037806421848753,50.89338553101943,918.2572631835938,973.1400146484376,5,-0.0097317171017257,-0.0251597556756742,938.5700073242188,2025-11-24,2025-11-20,-0.0019332885647453681,-0.010478701454856389,-0.001816131129090239,4.0645509709650045e-05,0.5089338553101943,0.2166939687432901,923.1023054019525,934.9600219726562,cierre_periodo,3,2025-11-26,937.1977434261723,937.1977434261723,stop_loss,1,2025-11-24,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-11-26,934.9600219726562,933.4382,934.7686,928.6425,931.0037,932.0818,0.0073977482561832,1.410280243809046,44.1016065173061,918.2572631835938,971.739990234375,3,0.0075290032502236,0.0074558592932125,925.7000122070312,2025-11-27,2025-11-25,-0.006056739100712397,-0.001627686678458542,-0.00020473813655944332,0.0015083856107916997,0.441016065173061,0.3123019283067488,928.043423100507,928.043423100507,stop_loss,1,2025-11-27,941.8766208448054,931.0037,take_profit,1,2025-11-27,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-12-01,927.5700073242188,932.6162,932.60034,926.519,924.69714,927.218,0.0071516388281968,0.3376442855645392,42.03717527767225,918.2572631835938,970.0399780273438,1,0.0157438292466849,0.0353399305722826,929.2999877929688,2025-12-02,2025-11-28,0.0007441586116706684,0.005440228377304005,0.005423129937429003,0.00036400949027939026,0.42037175277672245,0.17984271718324202,920.9363616439681,922.6539699172257,trailing_stop,3,2025-12-04,934.2036530044693,924.69714,take_profit,2,2025-12-03,-1.0,2,0.011754227329548103,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-12-04,918.4500122070312,924.69714,927.218,930.8284,927.83716,933.07983,0.0068597959283579,-0.4241318327010361,41.781394652952365,918.2572631835938,964.9400024414062,4,0.0280848174419795,0.0398668386998417,917.22998046875,2025-12-05,2025-12-03,-0.0054400291307762265,0.006801815787401342,0.009546505173318334,-0.0004617908727355223,0.41781394652952364,0.004128914166176375,912.1496325528932,922.6900024414062,cierre_periodo,3,2025-12-09,924.7503918611693,922.6900024414062,cierre_periodo,3,2025-12-09,-1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-12-09,922.6900024414062,922.2831,922.984,924.4977,917.281,921.9115,0.0063260050969247,-0.3489947282223253,40.48747461069759,917.22998046875,964.9400024414062,2,-0.0032568630065428,0.0278789398225825,925.6799926757812,2025-12-10,2025-12-08,0.0014207679467180697,-0.00044099582777488614,0.00031863091375855355,-0.00037823616523306546,0.4048747461069759,0.11444182473413067,916.8530607830804,919.824136323993,trailing_stop,3,2025-12-12,928.5269440997321,917.281,take_profit,3,2025-12-12,-1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,3,4,42,0.0015
2025-12-12,913.75,917.281,921.9115,926.46295,926.52856,926.743,0.006487603448715,-0.2772339814335911,26.611375361627083,913.75,964.9400024414062,5,0.0283130759017393,0.025607096641639,909.75,2025-12-15,2025-12-11,-0.010429707843389181,0.0038642954856360594,0.008931874145006891,-0.00030340244206138563,0.2661137536162708,0.0,907.8219523487367,907.8219523487367,stop_loss,1,2026-01-05,919.6780476512632,893.4299926757812,cierre_periodo,3,2026-01-07,-1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,3,4,42,0.0015
2026-01-07,893.4299926757812,904.1408,903.21106,905.93365,906.70624,907.31726,0.0071684889426851,-0.5234242833962846,33.548367408014045,893.4299926757812,960.8499755859376,3,0.0144116388031032,0.094709039878976,894.8400268554688,2026-01-08,2026-01-06,-0.011230287801384782,0.011988412535984374,0.010947771402798873,-0.0005858593148732932,0.33548367408014046,0.0,887.0254496522217,894.6300048828125,cierre_periodo,3,2026-01-12,899.8345356993408,894.6300048828125,cierre_periodo,3,2026-01-12,-1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,3,4,42,0.0015
2026-01-12,894.6300048828125,895.2355,894.84344,895.11664,895.06836,895.474,0.0065313897217167,-0.4994793159877648,35.646401148690515,893.4299926757812,960.6500244140624,1,0.0187904518034645,0.0382092836645984,883.6699829101562,2026-01-13,2026-01-09,-0.002076897165148594,0.0006768106523174522,0.00023857361816904935,-0.0005583082539839378,0.35646401148690515,0.017852002981841128,888.7868276641815,888.7868276641815,stop_loss,1,2026-01-13,900.4731821014435,881.3400268554688,cierre_periodo,3,2026-01-15,-1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,3,4,42,0.0015
2026-01-15,881.3400268554688,895.06836,895.474,896.23914,896.93445,895.66614,0.0068328036285685,-1.4147132841956154,31.309366569244546,881.3400268554688,950.9500122070312,4,0.0065114238888483,0.0344293008675825,882.510009765625,2026-01-16,2026-01-14,-0.004765400075395384,0.015576659094348098,0.016036912784909894,-0.0016051844249524987,0.31309366569244546,0.0,875.318003521968,887.2899780273438,cierre_periodo,3,2026-01-20,887.3620501889695,887.2899780273438,cierre_periodo,3,2026-01-20,-1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,3,4,42,0.0015
2026-01-20,887.2899780273438,889.79095,887.8018,886.8274,893.6355,893.1663,0.006283833083719,-0.4254433913196394,28.109720742374307,881.3400268554688,946.3900146484376,2,0.0,-0.0328321298208056,884.6099853515625,2026-01-21,2026-01-19,0.00124047154645362,0.0028186636100820802,0.0005768373196258896,-0.00047948630307478624,0.28109720742374306,0.0914673680003076,881.7143959085632,881.7143959085632,stop_loss,2,2026-01-22,892.8655601461243,871.25,cierre_periodo,3,2026-01-23,1.0,3,0.011160931948227464,-1.0,multidia,clp_h5,3,4,42,0.0015
