ds,copper,tasa_chile,tasa_us
2018-03-26,2.9605000019073486,2.7367952381,1.68
2018-03-27,2.991499900817871,2.7367952381,1.68
2018-03-28,2.99399995803833,2.7367952381,1.68
2018-03-29,3.0190000534057617,2.7367952381,1.68
2018-03-30,3.0190000534057617,2.7367952381,1.67
2018-03-31,3.0190000534057617,2.7367952381,1.67
2018-04-01,3.0190000534057617,2.7049428571,1.67
2018-04-02,3.0404999256134033,2.7049428571,1.68
2018-04-03,3.058000087738037,2.7049428571,1.69
2018-04-04,3.006999969482422,2.7049428571,1.69
2018-04-05,3.069499969482422,2.7049428571,1.69
2018-04-06,3.053999900817871,2.7049428571,1.69
2018-04-07,3.053999900817871,2.7049428571,1.69
2018-04-08,3.053999900817871,2.7049428571,1.69
2018-04-09,3.071500062942505,2.7049428571,1.69
2018-04-10,3.13100004196167,2.7049428571,1.69
2018-04-11,3.111999988555908,2.7049428571,1.69
2018-04-12,3.059999942779541,2.7049428571,1.69
2018-04-13,3.067500114440918,2.7049428571,1.69
2018-04-14,3.067500114440918,2.7049428571,1.69
2018-04-15,3.067500114440918,2.7049428571,1.69
2018-04-16,3.0915000438690186,2.7049428571,1.69
2018-04-17,3.075000047683716,2.7049428571,1.69
2018-04-18,3.1535000801086426,2.7049428571,1.69
2018-04-19,3.128000020980835,2.7049428571,1.69
2018-04-20,3.131500005722046,2.7049428571,1.7
2018-04-21,3.131500005722046,2.7049428571,1.7
2018-04-22,3.131500005722046,2.7049428571,1.7
2018-04-23,3.1080000400543213,2.7049428571,1.7
2018-04-24,3.1384999752044678,2.7049428571,1.7
2018-04-25,3.131999969482422,2.7049428571,1.7
2018-04-26,3.11299991607666,2.7049428571,1.7
2018-04-27,3.0460000038146973,2.7049428571,1.7
2018-04-28,3.0460000038146973,2.7049428571,1.7
2018-04-29,3.0460000038146973,2.7049428571,1.7
2018-04-30,3.052500009536743,2.7049428571,1.69
2018-05-01,3.015000104904175,2.7275619048,1.7
2018-05-02,3.047499895095825,2.7275619048,1.7
2018-05-03,3.059000015258789,2.7275619048,1.7
2018-05-04,3.065500020980835,2.7275619048,1.7
2018-05-05,3.065500020980835,2.7275619048,1.7
2018-05-06,3.065500020980835,2.7275619048,1.7
2018-05-07,3.059499979019165,2.7275619048,1.7
2018-05-08,3.0404999256134033,2.7275619048,1.7
2018-05-09,3.0394999980926514,2.7275619048,1.7
2018-05-10,3.0924999713897705,2.7275619048,1.7
2018-05-11,3.0950000286102295,2.7275619048,1.7
2018-05-12,3.0950000286102295,2.7275619048,1.7
2018-05-13,3.0950000286102295,2.7275619048,1.7
2018-05-14,3.0785000324249268,2.7275619048,1.7
2018-05-15,3.0425000190734863,2.7275619048,1.7
2018-05-16,3.058500051498413,2.7275619048,1.7
2018-05-17,3.0769999027252197,2.7275619048,1.7
2018-05-18,3.0510001182556152,2.7275619048,1.7
2018-05-19,3.0510001182556152,2.7275619048,1.7
2018-05-20,3.0510001182556152,2.7275619048,1.7
2018-05-21,3.0855000019073486,2.7275619048,1.7
2018-05-22,3.11899995803833,2.7275619048,1.7
2018-05-23,3.060499906539917,2.7275619048,1.7
2018-05-24,3.0855000019073486,2.7275619048,1.7
2018-05-25,3.066999912261963,2.7275619048,1.7
2018-05-26,3.066999912261963,2.7275619048,1.7
2018-05-27,3.066999912261963,2.7275619048,1.7
2018-05-28,3.066999912261963,2.7275619048,1.7
2018-05-29,3.052000045776367,2.7275619048,1.7
2018-05-30,3.059499979019165,2.7275619048,1.7
2018-05-31,3.058000087738037,2.7275619048,1.7
2018-06-01,3.0915000438690186,2.7394380952,1.7
2018-06-02,3.0915000438690186,2.7394380952,1.7
2018-06-03,3.0915000438690186,2.7394380952,1.7
2018-06-04,3.126499891281128,2.7394380952,1.7
2018-06-05,3.190999984741211,2.7394380952,1.7
2018-06-06,3.254499912261963,2.7394380952,1.7
2018-06-07,3.2679998874664307,2.7394380952,1.7
2018-06-08,3.2929999828338623,2.7394380952,1.7
2018-06-09,3.2929999828338623,2.7394380952,1.7
2018-06-10,3.2929999828338623,2.7394380952,1.7
2018-06-11,3.250499963760376,2.7394380952,1.7
2018-06-12,3.242500066757202,2.7394380952,1.7
2018-06-13,3.247999906539917,2.7394380952,1.7
2018-06-14,3.2165000438690186,2.7394380952,1.9
2018-06-15,3.1410000324249268,2.7394380952,1.9
2018-06-16,3.1410000324249268,2.7394380952,1.9
2018-06-17,3.1410000324249268,2.7394380952,1.9
2018-06-18,3.1034998893737793,2.7394380952,1.9
2018-06-19,3.0464999675750732,2.7394380952,1.91
2018-06-20,3.0464999675750732,2.7394380952,1.92
2018-06-21,3.0250000953674316,2.7394380952,1.92
2018-06-22,3.0325000286102295,2.7394380952,1.92
2018-06-23,3.0325000286102295,2.7394380952,1.92
2018-06-24,3.0325000286102295,2.7394380952,1.92
2018-06-25,2.992000102996826,2.7394380952,1.92
2018-06-26,2.996999979019165,2.7394380952,1.92
2018-06-27,2.989500045776367,2.7394380952,1.91
2018-06-28,2.9535000324249268,2.7394380952,1.91
2018-06-29,2.9509999752044678,2.7394380952,1.91
2018-06-30,2.9509999752044678,2.7394380952,1.91
2018-07-01,2.9509999752044678,2.683435,1.91
2018-07-02,2.93149995803833,2.683435,1.91
2018-07-03,2.9059998989105225,2.683435,1.91
2018-07-04,2.9059998989105225,2.683435,1.91
2018-07-05,2.813999891281128,2.683435,1.91
2018-07-06,2.812999963760376,2.683435,1.91
2018-07-07,2.812999963760376,2.683435,1.91
2018-07-08,2.812999963760376,2.683435,1.91
2018-07-09,2.8389999866485596,2.683435,1.91
2018-07-10,2.8285000324249268,2.683435,1.91
2018-07-11,2.7335000038146973,2.683435,1.91
2018-07-12,2.7679998874664307,2.683435,1.91
2018-07-13,2.7699999809265137,2.683435,1.91
2018-07-14,2.7699999809265137,2.683435,1.91
2018-07-15,2.7699999809265137,2.683435,1.91
2018-07-16,2.756999969482422,2.683435,1.91
2018-07-17,2.739500045776367,2.683435,1.91
2018-07-18,2.752000093460083,2.683435,1.91
2018-07-19,2.686000108718872,2.683435,1.91
2018-07-20,2.746000051498413,2.683435,1.91
2018-07-21,2.746000051498413,2.683435,1.91
2018-07-22,2.746000051498413,2.683435,1.91
2018-07-23,2.736999988555908,2.683435,1.91
2018-07-24,2.799999952316284,2.683435,1.91
2018-07-25,2.805999994277954,2.683435,1.91
2018-07-26,2.803999900817871,2.683435,1.91
2018-07-27,2.7874999046325684,2.683435,1.91
2018-07-28,2.7874999046325684,2.683435,1.91
2018-07-29,2.7874999046325684,2.683435,1.91
2018-07-30,2.7790000438690186,2.683435,1.91
2018-07-31,2.819000005722046,2.683435,1.91
2018-08-01,2.734999895095825,2.6752045455,1.91
2018-08-02,2.7269999980926514,2.6752045455,1.91
2018-08-03,2.753499984741211,2.6752045455,1.91
2018-08-04,2.753499984741211,2.6752045455,1.91
2018-08-05,2.753499984741211,2.6752045455,1.91
2018-08-06,2.7209999561309814,2.6752045455,1.91
2018-08-07,2.740999937057495,2.6752045455,1.91
2018-08-08,2.740499973297119,2.6752045455,1.91
2018-08-09,2.755500078201294,2.6752045455,1.91
2018-08-10,2.7325000762939453,2.6752045455,1.91
2018-08-11,2.7325000762939453,2.6752045455,1.91
2018-08-12,2.7325000762939453,2.6752045455,1.91
2018-08-13,2.7219998836517334,2.6752045455,1.91
2018-08-14,2.67549991607666,2.6752045455,1.91
2018-08-15,2.556999921798706,2.6752045455,1.91
2018-08-16,2.6135001182556152,2.6752045455,1.92
2018-08-17,2.624500036239624,2.6752045455,1.92
2018-08-18,2.624500036239624,2.6752045455,1.92
2018-08-19,2.624500036239624,2.6752045455,1.92
2018-08-20,2.6635000705718994,2.6752045455,1.92
2018-08-21,2.689500093460083,2.6752045455,1.92
2018-08-22,2.6684999465942383,2.6752045455,1.92
2018-08-23,2.6524999141693115,2.6752045455,1.92
2018-08-24,2.6989998817443848,2.6752045455,1.92
2018-08-25,2.6989998817443848,2.6752045455,1.92
2018-08-26,2.6989998817443848,2.6752045455,1.92
2018-08-27,2.7049999237060547,2.6752045455,1.92
2018-08-28,2.7339999675750732,2.6752045455,1.92
2018-08-29,2.7090001106262207,2.6752045455,1.92
2018-08-30,2.690500020980835,2.6752045455,1.92
2018-08-31,2.6489999294281006,2.6752045455,1.91
2018-09-01,2.6489999294281006,2.7976352941,1.91
2018-09-02,2.6489999294281006,2.7976352941,1.91
2018-09-03,2.6489999294281006,2.7976352941,1.91
2018-09-04,2.5834999084472656,2.7976352941,1.92
2018-09-05,2.5924999713897705,2.7976352941,1.92
2018-09-06,2.618499994277954,2.7976352941,1.92
2018-09-07,2.6034998893737793,2.7976352941,1.92
2018-09-08,2.6034998893737793,2.7976352941,1.92
2018-09-09,2.6034998893737793,2.7976352941,1.92
2018-09-10,2.6105000972747803,2.7976352941,1.92
2018-09-11,2.6040000915527344,2.7976352941,1.92
2018-09-12,2.6584999561309814,2.7976352941,1.92
2018-09-13,2.6644999980926514,2.7976352941,1.92
2018-09-14,2.627500057220459,2.7976352941,1.92
2018-09-15,2.627500057220459,2.7976352941,1.92
2018-09-16,2.627500057220459,2.7976352941,1.92
2018-09-17,2.633500099182129,2.7976352941,1.92
2018-09-18,2.7119998931884766,2.7976352941,1.92
2018-09-19,2.7100000381469727,2.7976352941,1.92
2018-09-20,2.7209999561309814,2.7976352941,1.92
2018-09-21,2.8364999294281006,2.7976352941,1.92
2018-09-22,2.8364999294281006,2.7976352941,1.92
2018-09-23,2.8364999294281006,2.7976352941,1.92
2018-09-24,2.815999984741211,2.7976352941,1.93
2018-09-25,2.803499937057495,2.7976352941,1.93
2018-09-26,2.806999921798706,2.7976352941,1.93
2018-09-27,2.7644999027252197,2.7976352941,2.18
2018-09-28,2.7869999408721924,2.7976352941,2.18
2018-09-29,2.7869999408721924,2.7976352941,2.18
2018-09-30,2.7869999408721924,2.7976352941,2.18
2018-10-01,2.7739999294281006,2.9825636364,2.18
2018-10-02,2.7950000762939453,2.9825636364,2.18
2018-10-03,2.822499990463257,2.9825636364,2.18
2018-10-04,2.765000104904175,2.9825636364,2.18
2018-10-05,2.750999927520752,2.9825636364,2.18
2018-10-06,2.750999927520752,2.9825636364,2.18
2018-10-07,2.750999927520752,2.9825636364,2.18
2018-10-08,2.755000114440918,2.9825636364,2.18
2018-10-09,2.7950000762939453,2.9825636364,2.18
2018-10-10,2.7690000534057617,2.9825636364,2.18
2018-10-11,2.796999931335449,2.9825636364,2.18
2018-10-12,2.7929999828338623,2.9825636364,2.18
2018-10-13,2.7929999828338623,2.9825636364,2.18
2018-10-14,2.7929999828338623,2.9825636364,2.18
2018-10-15,2.7804999351501465,2.9825636364,2.18
2018-10-16,2.7704999446868896,2.9825636364,2.18
2018-10-17,2.7669999599456787,2.9825636364,2.19
2018-10-18,2.737499952316284,2.9825636364,2.19
2018-10-19,2.7679998874664307,2.9825636364,2.19
2018-10-20,2.7679998874664307,2.9825636364,2.19
2018-10-21,2.7679998874664307,2.9825636364,2.19
2018-10-22,2.7739999294281006,2.9825636364,2.19
2018-10-23,2.746999979019165,2.9825636364,2.2
2018-10-24,2.746500015258789,2.9825636364,2.2
2018-10-25,2.748500108718872,2.9825636364,2.2
2018-10-26,2.74399995803833,2.9825636364,2.2
2018-10-27,2.74399995803833,2.9825636364,2.2
2018-10-28,2.74399995803833,2.9825636364,2.2
2018-10-29,2.7385001182556152,2.9825636364,2.2
2018-10-30,2.6630001068115234,2.9825636364,2.2
2018-10-31,2.6635000705718994,2.9825636364,2.2
2018-11-01,2.7214999198913574,3.180465,2.2
2018-11-02,2.802999973297119,3.180465,2.19
2018-11-03,2.802999973297119,3.180465,2.19
2018-11-04,2.802999973297119,3.180465,2.19
2018-11-05,2.755500078201294,3.180465,2.2
2018-11-06,2.7304999828338623,3.180465,2.2
2018-11-07,2.752500057220459,3.180465,2.2
2018-11-08,2.736999988555908,3.180465,2.2
2018-11-09,2.686500072479248,3.180465,2.19
2018-11-10,2.686500072479248,3.180465,2.19
2018-11-11,2.686500072479248,3.180465,2.19
2018-11-12,2.677999973297119,3.180465,2.19
2018-11-13,2.687000036239624,3.180465,2.2
2018-11-14,2.7095000743865967,3.180465,2.2
2018-11-15,2.749000072479248,3.180465,2.2
2018-11-16,2.803999900817871,3.180465,2.2
2018-11-17,2.803999900817871,3.180465,2.2
2018-11-18,2.803999900817871,3.180465,2.2
2018-11-19,2.804500102996826,3.180465,2.2
2018-11-20,2.7664999961853027,3.180465,2.2
2018-11-21,2.7945001125335693,3.180465,2.2
2018-11-22,2.7945001125335693,3.180465,2.2
2018-11-23,2.7704999446868896,3.180465,2.2
2018-11-24,2.7704999446868896,3.180465,2.2
2018-11-25,2.7704999446868896,3.180465,2.2
2018-11-26,2.758500099182129,3.180465,2.2
2018-11-27,2.7105000019073486,3.180465,2.2
2018-11-28,2.7960000038146973,3.180465,2.2
2018-11-29,2.7780001163482666,3.180465,2.2
2018-11-30,2.7774999141693115,3.180465,2.2
2018-12-01,2.7774999141693115,3.2564578947,2.2
2018-12-02,2.7774999141693115,3.2564578947,2.2
2018-12-03,2.799499988555908,3.2564578947,2.19
2018-12-04,2.748500108718872,3.2564578947,2.2
2018-12-05,2.748500108718872,3.2564578947,2.2
2018-12-06,2.740499973297119,3.2564578947,2.2
2018-12-07,2.757499933242798,3.2564578947,2.19
2018-12-08,2.757499933242798,3.2564578947,2.19
2018-12-09,2.757499933242798,3.2564578947,2.19
2018-12-10,2.7184998989105225,3.2564578947,2.2
2018-12-11,2.7660000324249268,3.2564578947,2.19
2018-12-12,2.7685000896453857,3.2564578947,2.19
2018-12-13,2.762500047683716,3.2564578947,2.19
2018-12-14,2.760499954223633,3.2564578947,2.19
2018-12-15,2.760499954223633,3.2564578947,2.19
2018-12-16,2.760499954223633,3.2564578947,2.19
2018-12-17,2.753000020980835,3.2564578947,2.2
2018-12-18,2.6710000038146973,3.2564578947,2.2
2018-12-19,2.7214999198913574,3.2564578947,2.2
2018-12-20,2.7019999027252197,3.2564578947,2.4
2018-12-21,2.678499937057495,3.2564578947,2.4
2018-12-22,2.678499937057495,3.2564578947,2.4
2018-12-23,2.678499937057495,3.2564578947,2.4
2018-12-24,2.6684999465942383,3.2564578947,2.4
2018-12-25,2.6684999465942383,3.2564578947,2.4
2018-12-26,2.7084999084472656,3.2564578947,2.4
2018-12-27,2.6675000190734863,3.2564578947,2.4
2018-12-28,2.678999900817871,3.2564578947,2.4
2018-12-29,2.678999900817871,3.2564578947,2.4
2018-12-30,2.678999900817871,3.2564578947,2.4
2018-12-31,2.628000020980835,3.2564578947,2.4
2019-01-01,2.628000020980835,3.0544181818,2.4
2019-01-02,2.625,3.0544181818,2.4
2019-01-03,2.570499897003174,3.0544181818,2.4
2019-01-04,2.6514999866485596,3.0544181818,2.4
2019-01-05,2.6514999866485596,3.0544181818,2.4
2019-01-06,2.6514999866485596,3.0544181818,2.4
2019-01-07,2.6410000324249268,3.0544181818,2.4
2019-01-08,2.6605000495910645,3.0544181818,2.4
2019-01-09,2.6619999408721924,3.0544181818,2.4
2019-01-10,2.6435000896453857,3.0544181818,2.4
2019-01-11,2.6695001125335693,3.0544181818,2.4
2019-01-12,2.6695001125335693,3.0544181818,2.4
2019-01-13,2.6695001125335693,3.0544181818,2.4
2019-01-14,2.6454999446868896,3.0544181818,2.4
2019-01-15,2.6505000591278076,3.0544181818,2.4
2019-01-16,2.69350004196167,3.0544181818,2.4
2019-01-17,2.700000047683716,3.0544181818,2.4
2019-01-18,2.740999937057495,3.0544181818,2.4
2019-01-19,2.740999937057495,3.0544181818,2.4
2019-01-20,2.740999937057495,3.0544181818,2.4
2019-01-21,2.740999937057495,3.0544181818,2.4
2019-01-22,2.688999891281128,3.0544181818,2.4
2019-01-23,2.694000005722046,3.0544181818,2.4
2019-01-24,2.6735000610351562,3.0544181818,2.4
2019-01-25,2.73799991607666,3.0544181818,2.4
2019-01-26,2.73799991607666,3.0544181818,2.4
2019-01-27,2.73799991607666,3.0544181818,2.4
2019-01-28,2.6875,3.0544181818,2.4
2019-01-29,2.7320001125335693,3.0544181818,2.4
2019-01-30,2.7730000019073486,3.0544181818,2.4
2019-01-31,2.7890000343322754,3.0544181818,2.4
2019-02-01,2.7750000953674316,3.14856,2.4
2019-02-02,2.7750000953674316,3.14856,2.4
2019-02-03,2.7750000953674316,3.14856,2.4
2019-02-04,2.7950000762939453,3.14856,2.4
2019-02-05,2.816999912261963,3.14856,2.4
2019-02-06,2.8355000019073486,3.14856,2.4
2019-02-07,2.8285000324249268,3.14856,2.4
2019-02-08,2.809999942779541,3.14856,2.4
2019-02-09,2.809999942779541,3.14856,2.4
2019-02-10,2.809999942779541,3.14856,2.4
2019-02-11,2.7915000915527344,3.14856,2.4
2019-02-12,2.7744998931884766,3.14856,2.4
2019-02-13,2.7739999294281006,3.14856,2.4
2019-02-14,2.7760000228881836,3.14856,2.4
2019-02-15,2.802500009536743,3.14856,2.4
2019-02-16,2.802500009536743,3.14856,2.4
2019-02-17,2.802500009536743,3.14856,2.4
2019-02-18,2.802500009536743,3.14856,2.4
2019-02-19,2.881500005722046,3.14856,2.4
2019-02-20,2.930000066757202,3.14856,2.4
2019-02-21,2.9024999141693115,3.14856,2.4
2019-02-22,2.9609999656677246,3.14856,2.4
2019-02-23,2.9609999656677246,3.14856,2.4
2019-02-24,2.9609999656677246,3.14856,2.4
2019-02-25,2.950000047683716,3.14856,2.4
2019-02-26,2.944000005722046,3.14856,2.4
2019-02-27,2.9590001106262207,3.14856,2.4
2019-02-28,2.950000047683716,3.14856,2.4
2019-03-01,2.933500051498413,3.1501904762,2.4
2019-03-02,2.933500051498413,3.1501904762,2.4
2019-03-03,2.933500051498413,3.1501904762,2.4
2019-03-04,2.9110000133514404,3.1501904762,2.4
2019-03-05,2.936000108718872,3.1501904762,2.4
2019-03-06,2.9184999465942383,3.1501904762,2.4
2019-03-07,2.9114999771118164,3.1501904762,2.4
2019-03-08,2.8940000534057617,3.1501904762,2.4
2019-03-09,2.8940000534057617,3.1501904762,2.4
2019-03-10,2.8940000534057617,3.1501904762,2.4
2019-03-11,2.9000000953674316,3.1501904762,2.4
2019-03-12,2.927500009536743,3.1501904762,2.4
2019-03-13,2.933500051498413,3.1501904762,2.4
2019-03-14,2.8884999752044678,3.1501904762,2.4
2019-03-15,2.9035000801086426,3.1501904762,2.4
2019-03-16,2.9035000801086426,3.1501904762,2.4
2019-03-17,2.9035000801086426,3.1501904762,2.4
2019-03-18,2.9035000801086426,3.1501904762,2.4
2019-03-19,2.9195001125335693,3.1501904762,2.4
2019-03-20,2.9154999256134033,3.1501904762,2.41
2019-03-21,2.9000000953674316,3.1501904762,2.41
2019-03-22,2.8359999656677246,3.1501904762,2.41
2019-03-23,2.8359999656677246,3.1501904762,2.41
2019-03-24,2.8359999656677246,3.1501904762,2.41
2019-03-25,2.8494999408721924,3.1501904762,2.4
2019-03-26,2.8505001068115234,3.1501904762,2.4
2019-03-27,2.8580000400543213,3.1501904762,2.41
2019-03-28,2.868499994277954,3.1501904762,2.41
2019-03-29,2.936000108718872,3.1501904762,2.43
2019-03-30,2.936000108718872,3.1501904762,2.43
2019-03-31,2.936000108718872,3.1501904762,2.43
2019-04-01,2.9205000400543213,3.1171047619,2.41
2019-04-02,2.9040000438690186,3.1171047619,2.41
2019-04-03,2.946500062942505,3.1171047619,2.41
2019-04-04,2.9084999561309814,3.1171047619,2.41
2019-04-05,2.8924999237060547,3.1171047619,2.41
2019-04-06,2.8924999237060547,3.1171047619,2.41
2019-04-07,2.8924999237060547,3.1171047619,2.41
2019-04-08,2.929500102996826,3.1171047619,2.41
2019-04-09,2.93149995803833,3.1171047619,2.41
2019-04-10,2.922499895095825,3.1171047619,2.41
2019-04-11,2.885999917984009,3.1171047619,2.41
2019-04-12,2.946000099182129,3.1171047619,2.41
2019-04-13,2.946000099182129,3.1171047619,2.41
2019-04-14,2.946000099182129,3.1171047619,2.41
2019-04-15,2.934000015258789,3.1171047619,2.41
2019-04-16,2.930500030517578,3.1171047619,2.41
2019-04-17,2.9755001068115234,3.1171047619,2.42
2019-04-18,2.927500009536743,3.1171047619,2.43
2019-04-19,2.927500009536743,3.1171047619,2.44
2019-04-20,2.927500009536743,3.1171047619,2.44
2019-04-21,2.927500009536743,3.1171047619,2.44
2019-04-22,2.9065001010894775,3.1171047619,2.44
2019-04-23,2.8984999656677246,3.1171047619,2.44
2019-04-24,2.9175000190734863,3.1171047619,2.44
2019-04-25,2.877500057220459,3.1171047619,2.44
2019-04-26,2.9700000286102295,3.1171047619,2.44
2019-04-27,2.9700000286102295,3.1171047619,2.44
2019-04-28,2.9700000286102295,3.1171047619,2.44
2019-04-29,2.8949999809265137,3.1171047619,2.45
2019-04-30,2.9014999866485596,3.1171047619,2.45
2019-05-01,2.802999973297119,3.099055,2.45
2019-05-02,2.7839999198913574,3.099055,2.41
2019-05-03,2.825000047683716,3.099055,2.4
2019-05-04,2.825000047683716,3.099055,2.4
2019-05-05,2.825000047683716,3.099055,2.4
2019-05-06,2.8369998931884766,3.099055,2.4
2019-05-07,2.7939999103546143,3.099055,2.4
2019-05-08,2.7855000495910645,3.099055,2.39
2019-05-09,2.7834999561309814,3.099055,2.38
2019-05-10,2.7850000858306885,3.099055,2.38
2019-05-11,2.7850000858306885,3.099055,2.38
2019-05-12,2.7850000858306885,3.099055,2.38
2019-05-13,2.7295000553131104,3.099055,2.38
2019-05-14,2.734499931335449,3.099055,2.38
2019-05-15,2.753499984741211,3.099055,2.4
2019-05-16,2.758500099182129,3.099055,2.39
2019-05-17,2.747999906539917,3.099055,2.39
2019-05-18,2.747999906539917,3.099055,2.39
2019-05-19,2.747999906539917,3.099055,2.39
2019-05-20,2.7360000610351562,3.099055,2.39
2019-05-21,2.7235000133514404,3.099055,2.39
2019-05-22,2.686000108718872,3.099055,2.38
2019-05-23,2.686500072479248,3.099055,2.38
2019-05-24,2.7065000534057617,3.099055,2.38
2019-05-25,2.7065000534057617,3.099055,2.38
2019-05-26,2.7065000534057617,3.099055,2.38
2019-05-27,2.7065000534057617,3.099055,2.38
2019-05-28,2.7035000324249268,3.099055,2.39
2019-05-29,2.672499895095825,3.099055,2.39
2019-05-30,2.6605000495910645,3.099055,2.39
2019-05-31,2.6459999084472656,3.099055,2.4
2019-06-01,2.6459999084472656,2.79144,2.4
2019-06-02,2.6459999084472656,2.79144,2.4
2019-06-03,2.6554999351501465,2.79144,2.38
2019-06-04,2.6735000610351562,2.79144,2.38
2019-06-05,2.627000093460083,2.79144,2.38
2019-06-06,2.6540000438690186,2.79144,2.37
2019-06-07,2.630500078201294,2.79144,2.37
2019-06-08,2.630500078201294,2.79144,2.37
2019-06-09,2.630500078201294,2.79144,2.37
2019-06-10,2.6640000343322754,2.79144,2.37
2019-06-11,2.67549991607666,2.79144,2.37
2019-06-12,2.6589999198913574,2.79144,2.37
2019-06-13,2.6610000133514404,2.79144,2.37
2019-06-14,2.634500026702881,2.79144,2.36
2019-06-15,2.634500026702881,2.79144,2.36
2019-06-16,2.634500026702881,2.79144,2.36
2019-06-17,2.6510000228881836,2.79144,2.38
2019-06-18,2.7070000171661377,2.79144,2.37
2019-06-19,2.684499979019165,2.79144,2.37
2019-06-20,2.7155001163482666,2.79144,2.37
2019-06-21,2.7060000896453857,2.79144,2.38
2019-06-22,2.7060000896453857,2.79144,2.38
2019-06-23,2.7060000896453857,2.79144,2.38
2019-06-24,2.7054998874664307,2.79144,2.38
2019-06-25,2.7355000972747803,2.79144,2.38
2019-06-26,2.7109999656677246,2.79144,2.38
2019-06-27,2.7125000953674316,2.79144,2.38
2019-06-28,2.7054998874664307,2.79144,2.4
2019-06-29,2.7054998874664307,2.79144,2.4
2019-06-30,2.7054998874664307,2.79144,2.4
2019-07-01,2.679500102996826,2.5074545455,2.39
2019-07-02,2.6575000286102295,2.5074545455,2.4
2019-07-03,2.679500102996826,2.5074545455,2.41
2019-07-04,2.679500102996826,2.5074545455,2.41
2019-07-05,2.6584999561309814,2.5074545455,2.42
2019-07-06,2.6584999561309814,2.5074545455,2.42
2019-07-07,2.6584999561309814,2.5074545455,2.42
2019-07-08,2.6559998989105225,2.5074545455,2.41
2019-07-09,2.624500036239624,2.5074545455,2.41
2019-07-10,2.693000078201294,2.5074545455,2.41
2019-07-11,2.682499885559082,2.5074545455,2.4
2019-07-12,2.691499948501587,2.5074545455,2.38
2019-07-13,2.691499948501587,2.5074545455,2.38
2019-07-14,2.691499948501587,2.5074545455,2.38
2019-07-15,2.7074999809265137,2.5074545455,2.4
2019-07-16,2.69350004196167,2.5074545455,2.41
2019-07-17,2.7100000381469727,2.5074545455,2.41
2019-07-18,2.7039999961853027,2.5074545455,2.41
2019-07-19,2.744499921798706,2.5074545455,2.41
2019-07-20,2.744499921798706,2.5074545455,2.41
2019-07-21,2.744499921798706,2.5074545455,2.41
2019-07-22,2.7144999504089355,2.5074545455,2.4
2019-07-23,2.694000005722046,2.5074545455,2.4
2019-07-24,2.7039999961853027,2.5074545455,2.4
2019-07-25,2.695499897003174,2.5074545455,2.4
2019-07-26,2.676500082015991,2.5074545455,2.4
2019-07-27,2.676500082015991,2.5074545455,2.4
2019-07-28,2.676500082015991,2.5074545455,2.4
2019-07-29,2.7095000743865967,2.5074545455,2.4
2019-07-30,2.6705000400543213,2.5074545455,2.39
2019-07-31,2.6579999923706055,2.5074545455,2.4
2019-08-01,2.6600000858306885,2.4189619048,2.14
2019-08-02,2.565000057220459,2.4189619048,2.14
2019-08-03,2.565000057220459,2.4189619048,2.14
2019-08-04,2.565000057220459,2.4189619048,2.14
2019-08-05,2.5369999408721924,2.4189619048,2.13
2019-08-06,2.5510001182556152,2.4189619048,2.13
2019-08-07,2.565000057220459,2.4189619048,2.12
2019-08-08,2.6019999980926514,2.4189619048,2.12
2019-08-09,2.5840001106262207,2.4189619048,2.12
2019-08-10,2.5840001106262207,2.4189619048,2.12
2019-08-11,2.5840001106262207,2.4189619048,2.12
2019-08-12,2.5799999237060547,2.4189619048,2.12
2019-08-13,2.624500036239624,2.4189619048,2.12
2019-08-14,2.5864999294281006,2.4189619048,2.12
2019-08-15,2.5894999504089355,2.4189619048,2.13
2019-08-16,2.5899999141693115,2.4189619048,2.13
2019-08-17,2.5899999141693115,2.4189619048,2.13
2019-08-18,2.5899999141693115,2.4189619048,2.13
2019-08-19,2.5969998836517334,2.4189619048,2.13
2019-08-20,2.5739998817443848,2.4189619048,2.13
2019-08-21,2.5815000534057617,2.4189619048,2.12
2019-08-22,2.553499937057495,2.4189619048,2.12
2019-08-23,2.5260000228881836,2.4189619048,2.12
2019-08-24,2.5260000228881836,2.4189619048,2.12
2019-08-25,2.5260000228881836,2.4189619048,2.12
2019-08-26,2.5399999618530273,2.4189619048,2.12
2019-08-27,2.5434999465942383,2.4189619048,2.12
2019-08-28,2.5510001182556152,2.4189619048,2.12
2019-08-29,2.559499979019165,2.4189619048,2.12
2019-08-30,2.5329999923706055,2.4189619048,2.13
2019-08-31,2.5329999923706055,2.4189619048,2.13
2019-09-01,2.5329999923706055,2.1179277778,2.13
2019-09-02,2.5329999923706055,2.1179277778,2.13
2019-09-03,2.512500047683716,2.1179277778,2.13
2019-09-04,2.5789999961853027,2.1179277778,2.13
2019-09-05,2.624500036239624,2.1179277778,2.13
2019-09-06,2.615499973297119,2.1179277778,2.12
2019-09-07,2.615499973297119,2.1179277778,2.12
2019-09-08,2.615499973297119,2.1179277778,2.12
2019-09-09,2.6105000972747803,2.1179277778,2.13
2019-09-10,2.6105000972747803,2.1179277778,2.13
2019-09-11,2.5975000858306885,2.1179277778,2.13
2019-09-12,2.623500108718872,2.1179277778,2.13
2019-09-13,2.680999994277954,2.1179277778,2.14
2019-09-14,2.680999994277954,2.1179277778,2.14
