unique_id,ds,y
USDMXN,2011-07-27,11.6496000289917
USDMXN,2011-07-28,11.713000297546387
USDMXN,2011-07-29,11.722999572753906
USDMXN,2011-08-01,11.711000442504883
USDMXN,2011-08-02,11.833000183105469
USDMXN,2011-08-03,11.802000045776367
USDMXN,2011-08-04,12.052800178527832
USDMXN,2011-08-05,11.986000061035156
USDMXN,2011-08-08,12.31980037689209
USDMXN,2011-08-09,12.035200119018555
USDMXN,2011-08-10,12.569499969482422
USDMXN,2011-08-11,12.269000053405762
USDMXN,2011-08-12,12.285900115966797
USDMXN,2011-08-15,12.21780014038086
USDMXN,2011-08-16,12.245200157165527
USDMXN,2011-08-17,12.161999702453613
USDMXN,2011-08-18,12.255800247192383
USDMXN,2011-08-19,12.288999557495117
USDMXN,2011-08-22,12.347000122070312
USDMXN,2011-08-23,12.315999984741211
USDMXN,2011-08-24,12.46679973602295
USDMXN,2011-08-25,12.492500305175781
USDMXN,2011-08-26,12.417499542236328
USDMXN,2011-08-29,12.457500457763672
USDMXN,2011-08-30,12.519399642944336
USDMXN,2011-08-31,12.321999549865723
USDMXN,2011-09-01,12.302399635314941
USDMXN,2011-09-02,12.328200340270996
USDMXN,2011-09-05,12.527000427246094
USDMXN,2011-09-06,12.498000144958496
USDMXN,2011-09-07,12.453300476074219
USDMXN,2011-09-08,12.498000144958496
USDMXN,2011-09-09,12.682999610900879
USDMXN,2011-09-12,12.854999542236328
USDMXN,2011-09-13,12.878999710083008
USDMXN,2011-09-14,12.920000076293945
USDMXN,2011-09-15,12.9350004196167
USDMXN,2011-09-16,13.039999961853027
USDMXN,2011-09-19,13.171500205993652
USDMXN,2011-09-20,13.22760009765625
USDMXN,2011-09-21,13.699000358581543
USDMXN,2011-09-22,14.035799980163574
USDMXN,2011-09-23,13.553000450134277
USDMXN,2011-09-26,13.52239990234375
USDMXN,2011-09-27,13.357000350952148
USDMXN,2011-09-28,13.568499565124512
USDMXN,2011-09-29,13.711000442504883
USDMXN,2011-09-30,13.885000228881836
USDMXN,2011-10-03,14.043899536132812
USDMXN,2011-10-04,13.78499984741211
USDMXN,2011-10-05,13.548700332641602
USDMXN,2011-10-06,13.442999839782715
USDMXN,2011-10-07,13.449999809265137
USDMXN,2011-10-10,13.234100341796875
USDMXN,2011-10-11,13.356300354003906
USDMXN,2011-10-12,13.27299976348877
USDMXN,2011-10-13,13.479999542236328
USDMXN,2011-10-14,13.229999542236328
USDMXN,2011-10-17,13.480999946594238
USDMXN,2011-10-18,13.366600036621094
USDMXN,2011-10-19,13.445099830627441
USDMXN,2011-10-20,13.675000190734863
USDMXN,2011-10-21,13.668000221252441
USDMXN,2011-10-24,13.359000205993652
USDMXN,2011-10-25,13.510000228881836
USDMXN,2011-10-26,13.38700008392334
USDMXN,2011-10-27,13.10099983215332
USDMXN,2011-10-28,12.989999771118164
USDMXN,2011-10-31,13.348899841308594
USDMXN,2011-11-01,13.591099739074707
USDMXN,2011-11-02,13.600000381469727
USDMXN,2011-11-03,13.35099983215332
USDMXN,2011-11-04,13.480999946594238
USDMXN,2011-11-07,13.404999732971191
USDMXN,2011-11-08,13.343999862670898
USDMXN,2011-11-09,13.661999702453613
USDMXN,2011-11-10,13.526000022888184
USDMXN,2011-11-11,13.531000137329102
USDMXN,2011-11-14,13.49899959564209
USDMXN,2011-11-15,13.574000358581543
USDMXN,2011-11-16,13.6318998336792
USDMXN,2011-11-17,13.718999862670898
USDMXN,2011-11-18,13.717000007629395
USDMXN,2011-11-21,14.003999710083008
USDMXN,2011-11-22,13.958000183105469
USDMXN,2011-11-23,14.133999824523926
USDMXN,2011-11-24,14.185700416564941
USDMXN,2011-11-25,14.220000267028809
USDMXN,2011-11-28,14.020999908447266
USDMXN,2011-11-29,13.793000221252441
USDMXN,2011-11-30,13.625699996948242
USDMXN,2011-12-01,13.609999656677246
USDMXN,2011-12-02,13.62600040435791
USDMXN,2011-12-05,13.52299976348877
USDMXN,2011-12-06,13.473699569702148
USDMXN,2011-12-07,13.5
USDMXN,2011-12-08,13.6943998336792
USDMXN,2011-12-09,13.564000129699707
USDMXN,2011-12-12,13.833999633789062
USDMXN,2011-12-13,13.867500305175781
USDMXN,2011-12-14,13.870599746704102
USDMXN,2011-12-15,13.892999649047852
USDMXN,2011-12-16,13.861599922180176
USDMXN,2011-12-19,13.898699760437012
USDMXN,2011-12-20,13.770000457763672
USDMXN,2011-12-21,13.815799713134766
USDMXN,2011-12-22,13.800000190734863
USDMXN,2011-12-23,13.836000442504883
USDMXN,2011-12-26,13.84000015258789
USDMXN,2011-12-27,14.002699851989746
USDMXN,2011-12-28,13.973899841308594
USDMXN,2011-12-29,14.0
USDMXN,2011-12-30,13.922300338745117
USDMXN,2012-01-02,13.909000396728516
USDMXN,2012-01-03,13.646100044250488
USDMXN,2012-01-04,13.6899995803833
USDMXN,2012-01-05,13.746999740600586
USDMXN,2012-01-06,13.720999717712402
USDMXN,2012-01-09,13.69219970703125
USDMXN,2012-01-10,13.627099990844727
USDMXN,2012-01-11,13.593000411987305
USDMXN,2012-01-12,13.523300170898438
USDMXN,2012-01-13,13.586999893188477
USDMXN,2012-01-16,13.54069995880127
USDMXN,2012-01-17,13.419400215148926
USDMXN,2012-01-18,13.308500289916992
USDMXN,2012-01-19,13.227999687194824
USDMXN,2012-01-20,13.17199993133545
USDMXN,2012-01-23,13.145999908447266
USDMXN,2012-01-24,13.095000267028809
USDMXN,2012-01-25,13.019000053405762
USDMXN,2012-01-26,12.98009967803955
USDMXN,2012-01-27,12.906000137329102
USDMXN,2012-01-30,12.962300300598145
USDMXN,2012-01-31,13.04800033569336
USDMXN,2012-02-01,12.879400253295898
USDMXN,2012-02-02,12.785400390625
USDMXN,2012-02-03,12.652799606323242
USDMXN,2012-02-06,12.65779972076416
USDMXN,2012-02-07,12.666799545288086
USDMXN,2012-02-08,12.713500022888184
USDMXN,2012-02-09,12.675999641418457
USDMXN,2012-02-10,12.788999557495117
USDMXN,2012-02-13,12.730999946594238
USDMXN,2012-02-14,12.74899959564209
USDMXN,2012-02-15,12.87600040435791
USDMXN,2012-02-16,12.802300453186035
USDMXN,2012-02-17,12.74020004272461
USDMXN,2012-02-20,12.732500076293945
USDMXN,2012-02-21,12.787699699401855
USDMXN,2012-02-22,12.844799995422363
USDMXN,2012-02-23,12.820899963378906
USDMXN,2012-02-24,12.898900032043457
USDMXN,2012-02-27,12.871999740600586
USDMXN,2012-02-28,12.829500198364258
USDMXN,2012-02-29,12.85200023651123
USDMXN,2012-03-01,12.723999977111816
USDMXN,2012-03-02,12.741399765014648
USDMXN,2012-03-05,12.825499534606934
USDMXN,2012-03-06,12.99269962310791
USDMXN,2012-03-07,12.884699821472168
USDMXN,2012-03-08,12.676400184631348
USDMXN,2012-03-09,12.63599967956543
USDMXN,2012-03-12,12.651000022888184
USDMXN,2012-03-13,12.545999526977539
USDMXN,2012-03-14,12.724800109863281
USDMXN,2012-03-15,12.655900001525879
USDMXN,2012-03-16,12.656399726867676
USDMXN,2012-03-19,12.63479995727539
USDMXN,2012-03-20,12.656000137329102
USDMXN,2012-03-21,12.71150016784668
USDMXN,2012-03-22,12.807100296020508
USDMXN,2012-03-23,12.735199928283691
USDMXN,2012-03-26,12.652799606323242
USDMXN,2012-03-27,12.704999923706055
USDMXN,2012-03-28,12.750900268554688
USDMXN,2012-03-29,12.790499687194824
USDMXN,2012-03-30,12.797699928283691
USDMXN,2012-04-02,12.720000267028809
USDMXN,2012-04-03,12.763999938964844
USDMXN,2012-04-04,12.781999588012695
USDMXN,2012-04-05,12.867899894714355
USDMXN,2012-04-06,12.973899841308594
USDMXN,2012-04-09,12.968999862670898
USDMXN,2012-04-10,13.14739990234375
USDMXN,2012-04-11,13.152000427246094
USDMXN,2012-04-12,13.027000427246094
USDMXN,2012-04-13,13.170000076293945
USDMXN,2012-04-16,13.211000442504883
USDMXN,2012-04-17,13.096099853515625
USDMXN,2012-04-18,13.183799743652344
USDMXN,2012-04-19,13.200900077819824
USDMXN,2012-04-20,13.097599983215332
USDMXN,2012-04-23,13.17549991607666
USDMXN,2012-04-24,13.14799976348877
USDMXN,2012-04-25,13.148500442504883
USDMXN,2012-04-26,13.20479965209961
USDMXN,2012-04-27,12.961000442504883
USDMXN,2012-04-30,12.962400436401367
USDMXN,2012-05-01,12.904999732971191
USDMXN,2012-05-02,12.928999900817871
USDMXN,2012-05-03,12.992899894714355
USDMXN,2012-05-04,13.154999732971191
USDMXN,2012-05-07,13.157999992370605
USDMXN,2012-05-08,13.359999656677246
USDMXN,2012-05-09,13.522500038146973
USDMXN,2012-05-10,13.530599594116211
USDMXN,2012-05-11,13.564299583435059
USDMXN,2012-05-14,13.713399887084961
USDMXN,2012-05-15,13.839599609375
USDMXN,2012-05-16,13.753999710083008
USDMXN,2012-05-17,13.82800006866455
USDMXN,2012-05-18,13.80049991607666
USDMXN,2012-05-21,13.691399574279785
USDMXN,2012-05-22,13.896599769592285
USDMXN,2012-05-23,13.96969985961914
USDMXN,2012-05-24,14.0
USDMXN,2012-05-25,14.0177001953125
USDMXN,2012-05-28,13.942999839782715
USDMXN,2012-05-29,13.889399528503418
USDMXN,2012-05-30,14.162500381469727
USDMXN,2012-05-31,14.344400405883789
USDMXN,2012-06-01,14.303400039672852
USDMXN,2012-06-04,14.204999923706055
USDMXN,2012-06-05,14.205599784851074
USDMXN,2012-06-06,14.02239990234375
USDMXN,2012-06-07,14.062100410461426
USDMXN,2012-06-08,13.914999961853027
USDMXN,2012-06-11,14.10200023651123
USDMXN,2012-06-12,13.963299751281738
USDMXN,2012-06-13,13.993900299072266
USDMXN,2012-06-14,13.875100135803223
USDMXN,2012-06-15,13.914999961853027
USDMXN,2012-06-18,13.826399803161621
USDMXN,2012-06-19,13.678199768066406
USDMXN,2012-06-20,13.686800003051758
USDMXN,2012-06-21,13.900400161743164
USDMXN,2012-06-22,13.850700378417969
USDMXN,2012-06-25,13.890000343322754
USDMXN,2012-06-26,13.757200241088867
USDMXN,2012-06-27,13.561100006103516
USDMXN,2012-06-28,13.606599807739258
USDMXN,2012-06-29,13.360699653625488
USDMXN,2012-07-02,13.320899963378906
USDMXN,2012-07-03,13.324199676513672
USDMXN,2012-07-04,13.326700210571289
USDMXN,2012-07-05,13.383700370788574
USDMXN,2012-07-06,13.381699562072754
USDMXN,2012-07-09,13.326499938964844
USDMXN,2012-07-10,13.36400032043457
USDMXN,2012-07-11,13.298999786376953
USDMXN,2012-07-12,13.449000358581543
USDMXN,2012-07-13,13.28600025177002
USDMXN,2012-07-16,13.21660041809082
USDMXN,2012-07-17,13.139699935913086
USDMXN,2012-07-18,13.128999710083008
USDMXN,2012-07-19,13.206000328063965
USDMXN,2012-07-20,13.354999542236328
USDMXN,2012-07-23,13.557000160217285
