ds,y
2013-07-22,5.967100143432617
2013-07-23,5.9328999519348145
2013-07-24,5.871890068054199
2013-07-25,5.929500102996826
2013-07-26,5.904160022735596
2013-07-29,5.9011101722717285
2013-07-30,5.933499813079834
2013-07-31,5.9328999519348145
2013-08-01,5.8931097984313965
2013-08-02,5.94980001449585
2013-08-05,5.933619976043701
2013-08-06,5.91648006439209
2013-08-07,5.917900085449219
2013-08-08,5.899489879608154
2013-08-09,5.903540134429932
2013-08-12,5.847280025482178
2013-08-13,5.87352991104126
2013-08-14,5.890560150146484
2013-08-15,5.884099960327148
2013-08-16,5.908470153808594
2013-08-19,5.915800094604492
2013-08-20,5.91480016708374
2013-08-21,5.94890022277832
2013-08-22,6.078869819641113
2013-08-23,6.096439838409424
2013-08-26,6.015970230102539
2013-08-27,6.032919883728027
2013-08-28,6.008289813995361
2013-08-29,6.048099994659424
2013-08-30,6.090099811553955
2013-09-02,6.11221981048584
2013-09-03,6.081500053405762
2013-09-04,6.067619800567627
2013-09-05,6.058889865875244
2013-09-06,6.127289772033691
2013-09-09,6.0700201988220215
2013-09-10,6.005650043487549
2013-09-11,5.9186201095581055
2013-09-12,5.909999847412109
2013-09-13,5.880000114440918
2013-09-16,5.904069900512695
2013-09-17,5.906469821929932
2013-09-18,5.90500020980835
2013-09-19,5.8136701583862305
2013-09-20,5.8262200355529785
2013-09-23,5.9211201667785645
2013-09-24,5.924499988555908
2013-09-25,5.972430229187012
2013-09-26,6.006700038909912
2013-09-27,5.976319789886475
2013-09-30,6.000770092010498
2013-10-01,6.004879951477051
2013-10-02,5.99137020111084
2013-10-03,6.003200054168701
2013-10-04,5.9471001625061035
2013-10-07,5.962289810180664
2013-10-09,5.960239887237549
2013-10-10,6.000699996948242
2013-10-11,6.0335001945495605
2013-10-14,5.995719909667969
2013-10-15,5.974709987640381
2013-10-16,6.016200065612793
2013-10-17,5.9954400062561035
2013-10-18,5.932139873504639
2013-10-21,5.900899887084961
2013-10-22,5.916719913482666
2013-10-23,5.895150184631348
2013-10-24,5.9187798500061035
2013-10-25,5.893189907073975
2013-10-28,5.887499809265137
2013-10-29,5.897500038146973
2013-10-30,5.896500110626221
2013-10-31,5.90339994430542
2013-11-01,5.9430999755859375
2013-11-04,5.96189022064209
2013-11-05,5.947000026702881
2013-11-06,5.984499931335449
2013-11-07,5.953110218048096
2013-11-08,6.0483598709106445
2013-11-11,6.154069900512695
2013-11-12,6.144999980926514
2013-11-13,6.187950134277344
2013-11-14,6.162439823150635
2013-11-15,6.156949996948242
2013-11-18,6.110030174255371
2013-11-19,6.129049777984619
2013-11-20,6.079500198364258
2013-11-21,6.124599933624268
2013-11-22,6.094490051269531
2013-11-25,6.065470218658447
2013-11-26,6.093800067901611
2013-11-27,6.091639995574951
2013-11-28,6.104100227355957
2013-11-29,6.08512020111084
2013-12-02,6.12647008895874
2013-12-03,6.119959831237793
2013-12-04,6.097799777984619
2013-12-05,6.149789810180664
2013-12-06,6.1483001708984375
2013-12-09,6.142560005187988
2013-12-10,6.135200023651123
2013-12-11,6.105130195617676
2013-12-12,6.145249843597412
2013-12-13,6.196300029754639
2013-12-16,6.184289932250977
2013-12-17,6.146599769592285
2013-12-18,6.106780052185059
2013-12-19,6.14040994644165
2013-12-20,6.147200107574463
2013-12-23,6.148859977722168
2013-12-24,6.140429973602295
2013-12-25,6.147449970245361
2013-12-26,6.149240016937256
2013-12-27,6.133699893951416
2013-12-30,6.135819911956787
2013-12-31,6.069799900054932
2014-01-01,6.063079833984375
2014-01-02,6.064529895782471
2014-01-03,6.168829917907715
2014-01-06,6.148270130157471
2014-01-07,6.166259765625
2014-01-08,6.166230201721191
2014-01-09,6.203800201416016
2014-01-10,6.175389766693115
2014-01-13,6.143119812011719
2014-01-14,6.115200042724609
2014-01-15,6.084549903869629
2014-01-16,6.134099960327148
2014-01-17,6.179510116577148
2014-01-20,6.158070087432861
2014-01-21,6.178500175476074
2014-01-22,6.168600082397461
2014-01-23,6.163390159606934
2014-01-24,6.0884599685668945
2014-01-27,6.126999855041504
2014-01-28,6.145170211791992
2014-01-29,6.127620220184326
2014-01-30,6.168600082397461
2014-01-31,6.23960018157959
2014-02-03,6.273439884185791
2014-02-04,6.28380012512207
2014-02-05,6.284999847412109
2014-02-06,6.229100227355957
2014-02-07,6.206099987030029
2014-02-10,6.173940181732178
2014-02-11,6.12647008895874
2014-02-12,6.124120235443115
2014-02-13,6.117000102996826
2014-02-14,6.102260112762451
2014-02-17,6.073599815368652
2014-02-18,6.07958984375
2014-02-19,6.034090042114258
2014-02-20,6.0746002197265625
2014-02-21,6.094900131225586
2014-02-24,6.0721001625061035
2014-02-25,6.0313801765441895
2014-02-26,6.033050060272217
2014-02-27,6.050270080566406
2014-02-28,6.037290096282959
2014-03-03,6.008910179138184
2014-03-04,6.045989990234375
2014-03-05,6.009099960327148
2014-03-06,5.9954400062561035
2014-03-07,5.97189998626709
2014-03-10,5.981900215148926
2014-03-11,5.952439785003662
2014-03-12,5.952099800109863
2014-03-13,5.946589946746826
2014-03-14,5.964200019836426
2014-03-17,5.969900131225586
2014-03-18,5.9516401290893555
2014-03-19,5.951809883117676
2014-03-20,6.038300037384033
2014-03-21,6.059629917144775
2014-03-24,6.048999786376953
2014-03-25,6.019000053405762
2014-03-26,6.027919769287109
2014-03-27,6.044839859008789
2014-03-28,5.999730110168457
2014-03-31,6.000500202178955
2014-04-01,5.982729911804199
2014-04-02,5.979410171508789
2014-04-03,5.971159934997559
2014-04-04,6.001500129699707
2014-04-07,5.991199970245361
2014-04-08,5.989099979400635
2014-04-09,5.9730000495910645
2014-04-10,5.932499885559082
2014-04-11,5.9253997802734375
2014-04-14,5.943160057067871
2014-04-15,5.961699962615967
2014-04-16,5.951690196990967
2014-04-17,5.97353982925415
2014-04-18,5.984950065612793
2014-04-21,5.983139991760254
2014-04-22,5.9942498207092285
2014-04-23,5.98769998550415
2014-04-24,5.988450050354004
2014-04-25,5.992129802703857
2014-04-28,6.0038299560546875
2014-04-29,5.997459888458252
2014-04-30,6.004799842834473
2014-05-01,5.942619800567627
2014-05-02,5.9439802169799805
2014-05-05,5.931819915771484
2014-05-06,5.952139854431152
2014-05-07,5.916959762573242
2014-05-08,5.908390045166016
2014-05-09,5.8953399658203125
2014-05-12,5.905379772186279
2014-05-13,5.917329788208008
2014-05-14,5.915559768676758
2014-05-15,5.921030044555664
2014-05-16,5.9446001052856445
2014-05-19,5.9303998947143555
2014-05-20,5.93064022064209
2014-05-21,5.951129913330078
2014-05-22,5.946229934692383
2014-05-23,5.944620132446289
2014-05-26,5.963560104370117
2014-05-27,5.9567999839782715
2014-05-28,5.952469825744629
2014-05-29,5.9654998779296875
2014-05-30,5.964879989624023
2014-06-02,5.9766998291015625
2014-06-03,5.9917497634887695
2014-06-04,5.999509811401367
2014-06-05,6.000400066375732
2014-06-06,5.976840019226074
2014-06-09,5.944200038909912
2014-06-10,5.968319892883301
2014-06-11,5.979599952697754
2014-06-12,5.99806022644043
2014-06-13,5.984600067138672
2014-06-16,5.9926300048828125
2014-06-17,5.983719825744629
2014-06-18,5.997700214385986
2014-06-19,6.008039951324463
2014-06-20,6.121829986572266
2014-06-23,6.1286301612854
2014-06-24,6.108230113983154
2014-06-25,6.108699798583984
2014-06-26,6.131080150604248
2014-06-27,6.131309986114502
2014-06-30,6.126500129699707
2014-07-01,6.1305999755859375
2014-07-02,6.1624298095703125
2014-07-03,6.173590183258057
2014-07-04,6.1905999183654785
2014-07-07,6.188000202178955
2014-07-08,6.159900188446045
2014-07-09,6.185219764709473
2014-07-10,6.152029991149902
2014-07-11,6.169000148773193
2014-07-14,6.174620151519775
2014-07-15,6.179699897766113
2014-07-16,6.2084197998046875
2014-07-17,6.195499897003174
2014-07-18,6.213630199432373
2014-07-21,6.187759876251221
2014-07-22,6.194779872894287
2014-07-23,6.186500072479248
2014-07-24,6.196300029754639
2014-07-25,6.200439929962158
2014-07-28,6.215740203857422
2014-07-29,6.226950168609619
2014-07-30,6.246699810028076
2014-07-31,6.252120018005371
2014-08-01,6.282599925994873
2014-08-04,6.263999938964844
